Datetime,generation,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,season,sunheight,generation_lag_1,generation_lag_2,generation_lag_3,temp_lag_1,temp_lag_2,temp_lag_3,humidity_lag_1,humidity_lag_2,humidity_lag_3,solarradiation_lag_1,solarradiation_lag_2,solarradiation_lag_3,cloudcover_lag_1,cloudcover_lag_2,cloudcover_lag_3
2022-06-27 08:00:00,125.0,20.4,20.4,15.2,72.07,0.0,0.0,0.0,0.0,9.0,4.7,82.1,1020.0,100.0,24.1,240,0.9,2,10,Overcast,cloudy,Summer,51.11553185005192,37.0,8.0,0.0,18.2,13.8,16.4,80.03,83.29,85.15,88.0,12.0,0.0,100.0,48.9,16.3
2022-06-27 09:00:00,312.0,23.1,23.1,12.0,49.78,0.0,0.0,0.0,0.0,12.2,6.8,82.0,1020.8,30.0,15.5,391,1.4,4,10,Partially cloudy,partly-cloudy-day,Summer,58.40834493509654,125.0,37.0,8.0,20.4,18.2,13.8,72.07,80.03,83.29,240.0,88.0,12.0,100.0,100.0,48.9
2022-06-27 10:00:00,493.0,24.1,24.1,15.2,57.53,0.0,0.0,0.0,0.0,14.8,7.6,84.4,1021.0,98.5,24.1,535,1.9,5,10,Overcast,cloudy,Summer,62.61044640862377,312.0,125.0,37.0,23.1,20.4,18.2,49.78,72.07,80.03,391.0,240.0,88.0,30.0,100.0,100.0
2022-06-27 11:00:00,645.0,26.3,26.3,14.2,47.31,0.0,0.0,0.0,0.0,19.4,9.7,90.6,1021.0,31.5,24.1,681,2.5,7,10,Partially cloudy,partly-cloudy-day,Summer,62.1580714187595,493.0,312.0,125.0,24.1,23.1,20.4,57.53,49.78,72.07,535.0,391.0,240.0,98.5,30.0,100.0
2022-06-27 12:00:00,662.0,27.7,27.6,13.8,42.66,0.0,0.0,0.0,0.0,27.7,8.8,154.0,1020.1,30.0,32.2,793,2.9,8,10,Partially cloudy,partly-cloudy-day,Summer,57.25334745099181,645.0,493.0,312.0,26.3,24.1,23.1,47.31,57.53,49.78,681.0,535.0,391.0,31.5,98.5,30.0
2022-06-27 13:00:00,458.0,28.6,28.0,13.0,38.24,0.0,0.0,0.0,0.0,31.3,15.8,117.4,1020.0,64.3,24.1,860,3.1,9,10,Partially cloudy,partly-cloudy-day,Summer,49.58174849059351,662.0,645.0,493.0,27.7,26.3,24.1,42.66,47.31,57.53,793.0,681.0,535.0,30.0,31.5,98.5
2022-06-27 14:00:00,629.0,29.3,28.5,12.6,35.78,0.0,0.0,0.0,0.0,31.3,15.8,113.6,1019.0,84.5,24.1,876,3.2,9,10,Partially cloudy,partly-cloudy-day,Summer,40.5758326743193,458.0,662.0,645.0,28.6,27.7,26.3,38.24,42.66,47.31,860.0,793.0,681.0,64.3,30.0,31.5
2022-06-27 15:00:00,412.0,29.8,29.0,12.8,35.23,0.0,0.0,0.0,0.0,32.4,12.8,129.0,1018.9,71.1,32.2,668,2.4,7,10,Partially cloudy,partly-cloudy-day,Summer,31.063624729104248,629.0,458.0,662.0,29.3,28.6,27.7,35.78,38.24,42.66,876.0,860.0,793.0,84.5,64.3,30.0
2022-06-27 16:00:00,366.0,29.0,28.2,12.4,35.93,0.0,0.0,0.0,0.0,28.8,13.3,113.8,1019.0,97.0,24.1,645,2.3,6,10,Overcast,cloudy,Summer,21.53681874248547,412.0,629.0,458.0,29.8,29.3,28.6,35.23,35.78,38.24,668.0,876.0,860.0,71.1,84.5,64.3
2022-06-27 17:00:00,332.0,28.9,28.2,12.6,36.61,0.0,0.0,0.0,0.0,25.6,13.3,116.3,1019.0,92.8,24.1,302,1.1,3,10,Overcast,cloudy,Summer,12.352553383730175,366.0,412.0,629.0,29.0,29.8,29.3,35.93,35.23,35.78,645.0,668.0,876.0,97.0,71.1,84.5
2022-06-27 18:00:00,339.0,28.2,27.9,13.8,41.29,0.0,0.0,0.0,0.0,25.6,10.4,128.0,1018.5,76.6,32.2,164,0.6,2,30,Partially cloudy,partly-cloudy-day,Summer,3.8369883361364794,332.0,366.0,412.0,28.9,29.0,29.8,36.61,35.93,35.23,302.0,645.0,668.0,92.8,97.0,71.1
2022-06-27 19:00:00,264.0,28.0,27.4,11.9,36.84,0.0,0.0,0.0,0.0,20.5,8.6,140.6,1018.0,72.7,24.1,199,0.7,2,30,Partially cloudy,partly-cloudy-day,Summer,-3.6681850790003763,339.0,332.0,366.0,28.2,28.9,29.0,41.29,36.61,35.93,164.0,302.0,645.0,76.6,92.8,97.0
2022-06-27 20:00:00,117.0,27.0,26.9,13.0,41.99,0.0,0.0,0.0,0.0,16.6,5.8,142.6,1018.0,72.0,24.1,125,0.5,1,30,Partially cloudy,partly-cloudy-day,Summer,-9.77408125956309,264.0,339.0,332.0,28.0,28.2,28.9,36.84,41.29,36.61,199.0,164.0,302.0,72.7,76.6,92.8
2022-06-27 21:00:00,67.0,25.6,25.6,15.5,53.42,0.0,0.0,0.0,0.0,10.1,3.2,130.0,1018.6,71.1,15.5,59,0.2,1,10,Partially cloudy,partly-cloudy-day,Summer,-14.079335060828397,117.0,264.0,339.0,27.0,28.0,28.2,41.99,36.84,41.29,125.0,199.0,164.0,72.0,72.7,76.6
2022-06-28 06:00:00,7.0,16.8,16.8,14.4,85.52,0.0,0.0,0.0,0.0,8.3,1.6,110.0,1019.8,62.2,15.5,12,0.0,0,10,Partially cloudy,partly-cloudy-day,Summer,32.75285575193081,0.0,0.0,0.0,19.2,19.7,17.7,79.66,78.21,78.38,0.0,0.0,0.0,77.8,100.0,51.1
2022-06-28 07:00:00,49.0,20.3,20.3,16.2,77.31,0.0,0.0,0.0,0.0,10.1,5.4,83.5,1019.0,77.2,24.1,106,0.4,1,3,Partially cloudy,partly-cloudy-day,Summer,42.213700141658435,7.0,0.0,0.0,16.8,19.2,19.7,85.52,79.66,78.21,12.0,0.0,0.0,62.2,77.8,100.0
2022-06-28 08:00:00,137.0,23.2,23.2,16.8,67.27,0.0,0.0,0.0,0.0,13.0,6.8,89.4,1019.0,81.4,24.1,222,0.8,2,3,Partially cloudy,partly-cloudy-day,Summer,51.05152088089802,49.0,7.0,0.0,20.3,16.8,19.2,77.31,85.52,79.66,106.0,12.0,0.0,77.2,62.2,77.8
2022-06-28 09:00:00,317.0,25.0,25.0,16.9,60.8,0.0,0.0,0.0,0.0,16.2,5.2,134.0,1018.9,30.0,15.5,387,1.4,4,10,Partially cloudy,partly-cloudy-day,Summer,58.34738660122867,137.0,49.0,7.0,23.2,20.3,16.8,67.27,77.31,85.52,222.0,106.0,12.0,81.4,77.2,62.2
2022-06-28 10:00:00,491.0,27.7,28.1,16.5,50.51,0.0,0.0,0.0,0.0,20.5,10.4,106.3,1019.0,30.7,24.1,554,2.0,6,10,Partially cloudy,partly-cloudy-day,Summer,62.55903021635997,317.0,137.0,49.0,25.0,23.2,20.3,60.8,67.27,77.31,387.0,222.0,106.0,30.0,81.4,77.2
2022-06-28 11:00:00,638.0,29.6,28.9,13.5,37.29,0.0,0.0,0.0,0.0,23.0,11.9,110.6,1019.0,90.0,24.1,684,2.5,7,10,Partially cloudy,partly-cloudy-day,Summer,62.12396865057912,491.0,317.0,137.0,27.7,25.0,23.2,50.51,60.8,67.27,554.0,387.0,222.0,30.7,30.0,81.4
2022-06-28 12:00:00,698.0,30.0,29.9,15.6,41.89,0.0,0.0,0.0,0.0,24.8,12.4,148.0,1018.2,62.2,15.5,770,2.8,8,10,Partially cloudy,partly-cloudy-day,Summer,57.23616086375843,638.0,491.0,317.0,29.6,27.7,25.0,37.29,50.51,60.8,684.0,554.0,387.0,90.0,30.7,30.0
2022-06-28 13:00:00,630.0,31.0,29.9,12.3,31.82,0.0,0.0,0.0,0.0,30.6,15.1,115.5,1018.0,63.8,24.1,810,2.9,8,10,Partially cloudy,partly-cloudy-day,Summer,49.575214285444815,698.0,638.0,491.0,30.0,29.6,27.7,41.89,37.29,50.51,770.0,684.0,554.0,62.2,90.0,30.7
2022-06-28 14:00:00,730.0,32.0,30.5,10.9,27.4,0.0,0.0,0.0,0.0,29.5,13.7,130.1,1018.0,50.1,24.1,776,2.8,8,10,Partially cloudy,partly-cloudy-day,Summer,40.574364045950084,630.0,698.0,638.0,31.0,30.0,29.6,31.82,41.89,37.29,810.0,770.0,684.0,63.8,62.2,90.0
2022-06-28 15:00:00,517.0,31.3,30.8,14.5,36.22,0.0,0.0,0.0,0.0,27.7,10.8,143.0,1017.3,76.6,15.5,760,2.7,8,10,Partially cloudy,partly-cloudy-day,Summer,31.06343154952123,730.0,630.0,698.0,32.0,31.0,30.0,27.4,31.82,41.89,776.0,810.0,770.0,50.1,63.8,62.2
2022-06-28 16:00:00,546.0,32.9,31.3,11.0,26.22,0.0,0.0,0.0,0.0,28.1,14.0,132.7,1017.0,21.6,24.1,782,2.8,8,10,Partially cloudy,partly-cloudy-day,Summer,21.53523641489543,517.0,730.0,630.0,31.3,32.0,31.0,36.22,27.4,31.82,760.0,776.0,810.0,76.6,50.1,63.8
2022-06-28 17:00:00,610.0,32.9,31.3,10.6,25.53,0.0,0.0,0.0,0.0,27.4,12.2,137.7,1017.0,11.3,24.1,678,2.4,7,10,Clear,clear-day,Summer,12.34747990108401,546.0,517.0,730.0,32.9,31.3,32.0,26.22,36.22,27.4,782.0,760.0,776.0,21.6,76.6,50.1
2022-06-28 18:00:00,418.0,31.3,30.2,12.4,31.41,0.0,0.0,0.0,0.0,23.8,7.2,146.0,1016.5,46.6,15.5,541,1.9,5,10,Partially cloudy,partly-cloudy-day,Summer,3.8265692803282456,610.0,546.0,517.0,32.9,32.9,31.3,25.53,26.22,36.22,678.0,782.0,760.0,11.3,21.6,76.6
2022-06-28 19:00:00,266.0,31.9,30.2,9.6,25.27,0.0,0.0,0.0,0.0,17.3,8.3,148.5,1017.0,7.0,24.1,386,1.4,4,10,Clear,clear-day,Summer,-3.685617924447749,418.0,610.0,546.0,31.3,32.9,32.9,31.41,25.53,26.22,541.0,678.0,782.0,46.6,11.3,21.6
2022-06-28 20:00:00,137.0,30.3,29.1,11.5,31.41,0.0,0.0,0.0,0.0,18.4,9.7,135.2,1017.0,20.5,24.1,228,0.8,2,10,Partially cloudy,partly-cloudy-day,Summer,-9.799993231990621,266.0,418.0,610.0,31.9,31.3,32.9,25.27,31.41,25.53,386.0,541.0,678.0,7.0,46.6,11.3
2022-06-28 21:00:00,41.0,27.7,27.5,13.6,42.04,0.0,0.0,0.0,0.0,17.6,3.6,80.0,1016.7,60.0,15.5,86,0.3,1,10,Partially cloudy,partly-cloudy-day,Summer,-14.114639264419845,137.0,266.0,418.0,30.3,31.9,31.3,31.41,25.27,31.41,228.0,386.0,541.0,20.5,7.0,46.6
2022-06-29 06:00:00,13.0,15.3,15.3,13.2,87.24,0.0,0.0,0.0,0.0,7.9,2.0,40.0,1018.1,71.1,15.5,12,0.0,0,10,Partially cloudy,partly-cloudy-day,Summer,32.6838707841682,0.0,0.0,0.0,20.1,19.7,17.4,70.18,71.48,81.09,0.0,0.0,0.0,93.6,100.0,34.5
2022-06-29 07:00:00,35.0,21.7,21.7,15.2,66.54,0.0,0.0,0.0,0.0,7.6,4.0,138.7,1017.0,77.8,24.1,89,0.3,1,10,Partially cloudy,partly-cloudy-day,Summer,42.14451732092417,13.0,0.0,0.0,15.3,20.1,19.7,87.24,70.18,71.48,12.0,0.0,0.0,71.1,93.6,100.0
2022-06-29 08:00:00,120.0,24.1,24.1,16.4,62.12,0.0,0.0,0.0,0.0,9.4,5.0,142.5,1017.0,94.8,24.1,230,0.8,2,10,Overcast,cloudy,Summer,50.9824940965396,35.0,13.0,0.0,21.7,15.3,20.1,66.54,87.24,70.18,89.0,12.0,0.0,77.8,71.1,93.6
2022-06-29 09:00:00,296.0,22.0,22.0,16.9,72.88,0.0,0.0,0.0,0.0,14.8,3.6,209.0,1017.1,48.9,15.5,410,1.5,4,10,Partially cloudy,partly-cloudy-day,Summer,58.280626067928694,120.0,35.0,13.0,24.1,21.7,15.3,62.12,66.54,87.24,230.0,89.0,12.0,94.8,77.8,71.1
2022-06-29 10:00:00,474.0,28.2,28.1,14.9,44.28,0.0,0.0,0.0,0.0,17.3,8.6,179.7,1017.0,88.2,24.1,567,2.0,6,10,Partially cloudy,partly-cloudy-day,Summer,62.500950916446826,296.0,120.0,35.0,22.0,24.1,21.7,72.88,62.12,66.54,410.0,230.0,89.0,48.9,94.8,77.8
2022-06-29 11:00:00,632.0,30.6,29.9,14.0,36.37,0.0,0.0,0.0,0.0,19.8,9.7,184.5,1017.0,53.2,24.1,699,2.5,7,10,Partially cloudy,partly-cloudy-day,Summer,62.08297007201223,474.0,296.0,120.0,28.2,22.0,24.1,44.28,72.88,62.12,567.0,410.0,230.0,88.2,48.9,94.8
2022-06-29 12:00:00,742.0,29.8,29.6,15.0,40.54,0.0,0.0,0.0,0.0,22.0,7.2,187.0,1016.1,30.0,32.2,800,2.9,8,10,Partially cloudy,partly-cloudy-day,Summer,57.21254872869912,632.0,474.0,296.0,30.6,28.2,22.0,36.37,44.28,72.88,699.0,567.0,410.0,53.2,88.2,48.9
2022-06-29 13:00:00,728.0,32.0,30.6,11.6,28.7,0.0,0.0,0.0,0.0,21.6,9.4,182.1,1016.0,54.5,24.1,861,3.1,9,10,Partially cloudy,partly-cloudy-day,Summer,49.5628009113925,742.0,632.0,474.0,29.8,30.6,28.2,40.54,36.37,44.28,800.0,699.0,567.0,30.0,53.2,88.2
2022-06-29 14:00:00,721.0,33.3,31.7,11.0,25.63,0.0,0.0,0.0,0.0,18.4,9.0,157.5,1016.0,61.7,24.1,879,3.2,9,10,Partially cloudy,partly-cloudy-day,Summer,40.56734901858844,728.0,742.0,632.0,32.0,29.8,30.6,28.7,40.54,36.37,861.0,800.0,699.0,54.5,30.0,53.2
2022-06-29 15:00:00,757.0,32.2,31.2,12.9,30.9,0.0,0.0,0.0,0.0,19.4,7.2,238.0,1015.1,71.1,32.2,851,3.1,9,10,Partially cloudy,partly-cloudy-day,Summer,31.05780431019524,721.0,728.0,742.0,33.3,32.0,29.8,25.63,28.7,40.54,879.0,861.0,800.0,61.7,54.5,30.0
2022-06-29 16:00:00,738.0,33.9,32.4,11.6,25.79,0.0,0.0,0.0,0.0,15.5,7.2,193.9,1015.0,70.2,24.1,783,2.8,8,10,Partially cloudy,partly-cloudy-day,Summer,21.52816629834654,757.0,721.0,728.0,32.2,33.3,32.0,30.9,25.63,28.7,851.0,879.0,861.0,71.1,61.7,54.5
2022-06-29 17:00:00,627.0,33.8,32.4,11.9,26.46,0.0,0.0,0.0,0.0,15.1,5.0,174.5,1014.0,42.8,24.1,674,2.4,7,10,Partially cloudy,partly-cloudy-day,Summer,12.336740189777425,738.0,757.0,721.0,33.9,32.2,33.3,25.79,30.9,25.63,783.0,851.0,879.0,70.2,71.1,61.7
2022-06-29 18:00:00,433.0,32.8,32.2,14.3,32.79,0.0,0.0,0.0,0.0,11.9,5.6,204.0,1013.2,35.5,32.2,536,1.9,5,10,Partially cloudy,partly-cloudy-day,Summer,3.810220681710382,627.0,738.0,757.0,33.8,33.9,32.2,26.46,25.79,30.9,674.0,783.0,851.0,42.8,70.2,71.1
2022-06-29 19:00:00,280.0,33.0,31.7,12.0,27.85,0.0,0.0,0.0,0.0,8.3,2.2,137.9,1013.0,19.7,24.1,382,1.4,4,30,Clear,clear-day,Summer,-3.7092979484767588,433.0,627.0,738.0,32.8,33.8,33.9,32.79,26.46,25.79,536.0,674.0,783.0,35.5,42.8,70.2
2022-06-29 20:00:00,105.0,31.8,30.7,12.8,31.41,0.0,0.0,0.0,0.0,6.5,3.2,93.6,1014.0,11.2,24.1,225,0.8,2,60,Clear,clear-day,Summer,-9.832447492955495,280.0,433.0,627.0,33.0,32.8,33.8,27.85,32.79,26.46,382.0,536.0,674.0,19.7,35.5,42.8
2022-06-29 21:00:00,24.0,29.0,29.5,17.0,48.42,0.0,0.0,0.0,0.0,6.5,0.0,82.6,1013.1,35.5,15.5,85,0.3,1,30,Partially cloudy,partly-cloudy-day,Summer,-14.156696637395777,105.0,280.0,433.0,31.8,33.0,32.8,31.41,27.85,32.79,225.0,382.0,536.0,11.2,19.7,35.5
2022-06-30 06:00:00,8.0,17.6,17.6,16.2,91.13,0.0,0.0,0.0,0.0,7.6,0.0,68.4,1014.5,35.5,10.0,12,0.0,0,10,Partially cloudy,partly-cloudy-day,Summer,32.61055731184885,0.0,0.0,0.0,19.5,20.0,19.0,78.69,76.28,88.19,0.0,0.0,0.0,23.1,66.7,30.0
2022-06-30 07:00:00,65.0,20.7,20.7,17.0,79.36,0.0,0.0,0.0,0.0,7.9,4.3,68.9,1014.0,82.6,24.1,106,0.4,1,3,Partially cloudy,partly-cloudy-day,Summer,42.07085152514854,8.0,0.0,0.0,17.6,19.5,20.0,91.13,78.69,76.28,12.0,0.0,0.0,35.5,23.1,66.7
2022-06-30 08:00:00,163.0,23.5,23.5,17.5,69.06,0.0,0.0,0.0,0.0,10.1,5.0,74.0,1014.0,100.0,24.1,251,0.9,3,3,Overcast,cloudy,Summer,50.9085263943722,65.0,8.0,0.0,20.7,17.6,19.5,79.36,91.13,78.69,106.0,12.0,0.0,82.6,35.5,23.1
2022-06-30 09:00:00,332.0,27.4,28.3,17.7,55.5,0.0,0.0,0.0,0.0,13.3,3.6,212.0,1013.8,34.5,15.5,409,1.5,4,10,Partially cloudy,partly-cloudy-day,Summer,58.20812507401228,163.0,65.0,8.0,23.5,20.7,17.6,69.06,79.36,91.13,251.0,106.0,12.0,100.0,82.6,35.5
2022-06-30 10:00:00,468.0,28.2,29.1,18.2,54.62,0.0,0.0,0.0,0.0,15.1,7.6,70.2,1015.0,71.9,24.1,555,2.0,6,30,Partially cloudy,partly-cloudy-day,Summer,62.43625019067437,332.0,163.0,65.0,27.4,23.5,20.7,55.5,69.06,79.36,409.0,251.0,106.0,34.5,100.0,82.6
2022-06-30 11:00:00,619.0,30.4,30.7,17.0,44.59,0.0,0.0,0.0,0.0,20.9,10.4,66.4,1015.0,19.6,24.1,627,2.3,6,30,Clear,clear-day,Summer,62.03507378296088,468.0,332.0,163.0,28.2,27.4,23.5,54.62,55.5,69.06,555.0,409.0,251.0,71.9,34.5,100.0
2022-06-30 12:00:00,730.0,32.3,32.0,15.3,35.92,0.0,0.0,0.0,0.0,25.6,9.2,99.0,1013.8,40.0,15.5,779,2.8,8,30,Partially cloudy,partly-cloudy-day,Summer,57.18247060666284,619.0,468.0,332.0,30.4,28.2,27.4,44.59,54.62,55.5,627.0,555.0,409.0,19.6,71.9,34.5
2022-06-30 13:00:00,759.0,33.7,32.9,13.9,30.32,0.0,0.0,0.0,0.0,26.3,13.3,76.3,1014.0,43.9,24.1,853,3.1,9,30,Partially cloudy,partly-cloudy-day,Summer,49.54445203508469,730.0,619.0,468.0,32.3,30.4,28.2,35.92,44.59,54.62,779.0,627.0,555.0,40.0,19.6,71.9
2022-06-30 14:00:00,779.0,33.8,32.9,13.6,29.57,0.1,100.0,0.0,0.0,28.8,13.3,85.7,1014.0,32.8,24.1,867,3.1,9,30,"Rain, Partially cloudy",rain,Summer,40.55472770359894,759.0,730.0,619.0,33.7,32.3,30.4,30.32,35.92,44.59,853.0,779.0,627.0,43.9,40.0,19.6
2022-06-30 15:00:00,536.0,33.2,32.7,14.7,32.68,0.0,0.0,0.0,0.0,26.3,7.2,93.0,1013.1,55.5,32.2,798,2.9,8,30,Partially cloudy,partly-cloudy-day,Summer,31.046684559657777,779.0,759.0,730.0,33.8,33.7,32.3,29.57,30.32,35.92,867.0,853.0,779.0,32.8,43.9,40.0
2022-06-30 16:00:00,586.0,33.7,33.3,15.2,32.98,0.0,0.0,0.0,0.0,29.5,15.1,71.3,1013.0,89.1,24.1,764,2.8,8,30,Partially cloudy,partly-cloudy-day,Summer,21.51555291061492,536.0,779.0,759.0,33.2,33.8,33.7,32.68,29.57,30.32,798.0,867.0,853.0,55.5,32.8,43.9
2022-06-30 17:00:00,583.0,33.2,32.7,14.9,33.27,0.1,100.0,0.0,0.0,29.5,12.2,75.5,1013.0,100.0,24.1,668,2.4,7,30,"Rain, Overcast",rain,Summer,12.320286391428818,586.0,536.0,779.0,33.7,33.2,33.8,32.98,32.68,29.57,764.0,798.0,867.0,89.1,55.5,32.8
2022-06-30 18:00:00,452.0,33.1,32.7,15.2,34.18,0.0,0.0,0.0,0.0,23.8,10.8,117.0,1012.5,40.0,32.2,531,1.9,5,30,Partially cloudy,partly-cloudy-day,Summer,3.7879097808291804,583.0,586.0,536.0,33.2,33.7,33.2,33.27,32.98,32.68,668.0,764.0,798.0,100.0,89.1,55.5
2022-06-30 19:00:00,268.0,32.1,31.4,14.3,34.05,0.0,0.0,0.0,0.0,19.4,9.4,91.7,1013.0,91.3,24.1,375,1.3,4,60,Overcast,cloudy,Summer,-3.7392513992318284,452.0,583.0,586.0,33.1,33.2,33.7,34.18,33.27,32.98,531.0,668.0,764.0,40.0,100.0,89.1
2022-06-30 20:00:00,103.0,31.1,30.6,14.8,37.23,0.0,0.0,0.0,0.0,17.3,7.2,76.6,1014.0,100.0,24.1,190,0.7,2,60,Overcast,cloudy,Summer,-9.871457655483955,268.0,452.0,583.0,32.1,33.1,33.2,34.05,34.18,33.27,375.0,531.0,668.0,91.3,40.0,100.0
2022-06-30 21:00:00,29.0,29.4,30.1,17.6,49.11,0.0,0.0,0.0,0.0,13.0,5.2,93.0,1013.3,30.0,15.5,81,0.3,1,60,Partially cloudy,partly-cloudy-day,Summer,-14.205506608578654,103.0,268.0,452.0,31.1,32.1,33.1,37.23,34.05,34.18,190.0,375.0,531.0,100.0,91.3,40.0
2022-07-01 06:00:00,7.0,20.3,20.3,16.9,80.71,0.0,0.0,0.0,0.0,18.7,3.6,67.0,1015.5,40.0,15.5,11,0.0,0,10,Partially cloudy,partly-cloudy-day,Summer,32.533000088539104,0.0,0.0,0.0,20.7,21.1,21.6,81.39,78.91,73.58,0.0,0.0,0.0,40.4,32.6,13.6
2022-07-01 07:00:00,39.0,21.4,21.4,17.9,80.46,0.0,0.0,0.0,0.0,19.4,10.8,95.6,1016.0,6.1,24.1,104,0.4,1,10,Clear,clear-day,Summer,41.99277985175838,7.0,0.0,0.0,20.3,20.7,21.1,80.71,81.39,78.91,11.0,0.0,0.0,40.0,40.4,32.6
2022-07-01 08:00:00,121.0,23.3,23.3,18.3,73.5,0.0,0.0,0.0,0.0,22.0,11.5,101.9,1016.0,30.1,24.1,248,0.9,2,3,Partially cloudy,partly-cloudy-day,Summer,50.82969285044849,39.0,7.0,0.0,21.4,20.3,20.7,80.46,80.71,81.39,104.0,11.0,0.0,6.1,40.0,40.4
2022-07-01 09:00:00,289.0,26.0,26.0,17.4,59.07,0.0,0.0,0.0,0.0,23.0,12.0,128.0,1015.5,46.6,15.5,408,1.5,4,10,Partially cloudy,partly-cloudy-day,Summer,58.12995654471439,121.0,39.0,7.0,23.3,21.4,20.3,73.5,80.46,80.71,248.0,104.0,11.0,30.1,6.1,40.0
2022-07-01 10:00:00,459.0,27.2,28.1,18.3,58.27,0.0,0.0,0.0,0.0,23.0,11.9,114.7,1016.0,2.3,24.1,561,2.0,6,10,Clear,clear-day,Summer,62.36497331445922,289.0,121.0,39.0,26.0,23.3,21.4,59.07,73.5,80.46,408.0,248.0,104.0,46.6,30.1,6.1
2022-07-01 11:00:00,601.0,29.1,30.0,18.2,51.84,0.0,0.0,0.0,0.0,24.5,12.6,118.4,1016.0,9.0,24.1,695,2.5,7,10,Clear,clear-day,Summer,61.98028194853159,459.0,289.0,121.0,27.2,26.0,23.3,58.27,59.07,73.5,561.0,408.0,248.0,2.3,46.6,30.1
2022-07-01 12:00:00,681.0,30.6,30.3,15.0,38.85,0.0,0.0,0.0,0.0,27.0,14.8,93.0,1014.9,62.2,32.2,798,2.9,8,10,Partially cloudy,partly-cloudy-day,Summer,57.145893516932745,601.0,459.0,289.0,29.1,27.2,26.0,51.84,58.27,59.07,695.0,561.0,408.0,9.0,2.3,46.6
2022-07-01 13:00:00,655.0,31.2,31.2,16.2,40.49,0.0,0.0,0.0,0.0,27.7,14.4,122.8,1015.0,62.3,24.1,862,3.1,9,10,Partially cloudy,partly-cloudy-day,Summer,49.520117236815146,681.0,601.0,459.0,30.6,29.1,27.2,38.85,51.84,58.27,798.0,695.0,561.0,62.2,9.0,2.3
2022-07-01 14:00:00,539.0,32.0,31.6,15.2,36.29,0.0,0.0,0.0,0.0,28.1,14.0,124.7,1015.0,66.2,24.1,881,3.2,9,10,Partially cloudy,partly-cloudy-day,Summer,40.53644408055527,655.0,681.0,601.0,31.2,30.6,29.1,40.49,38.85,51.84,862.0,798.0,695.0,62.3,62.2,9.0
2022-07-01 15:00:00,451.0,32.3,32.1,15.7,37.01,0.0,0.0,0.0,0.0,28.1,16.0,118.0,1013.8,51.1,32.2,838,3.0,8,10,Partially cloudy,partly-cloudy-day,Summer,31.03001883840667,539.0,655.0,681.0,32.0,31.2,30.6,36.29,40.49,38.85,881.0,862.0,798.0,66.2,62.3,62.2
2022-07-01 16:00:00,583.0,32.5,31.9,14.7,34.16,0.0,0.0,0.0,0.0,28.8,14.8,110.8,1015.0,67.6,24.1,782,2.8,8,10,Partially cloudy,partly-cloudy-day,Summer,21.497346731861263,451.0,539.0,655.0,32.3,32.0,31.2,37.01,36.29,40.49,838.0,881.0,862.0,51.1,66.2,62.3
2022-07-01 17:00:00,466.0,32.3,31.7,14.7,34.55,0.0,0.0,0.0,0.0,29.2,14.8,109.4,1014.0,59.2,24.1,672,2.4,7,10,Partially cloudy,partly-cloudy-day,Summer,12.298072251749216,583.0,451.0,539.0,32.5,32.3,32.0,34.16,37.01,36.29,782.0,838.0,881.0,67.6,51.1,66.2
2022-07-01 18:00:00,398.0,32.2,32.2,16.3,38.53,0.0,0.0,0.0,0.0,28.8,12.4,124.0,1013.1,40.0,32.2,520,1.9,5,30,Partially cloudy,partly-cloudy-day,Summer,3.7595998821474574,466.0,583.0,451.0,32.3,32.5,32.3,34.55,34.16,37.01,672.0,782.0,838.0,59.2,67.6,51.1
2022-07-01 19:00:00,257.0,31.2,30.9,15.4,38.47,0.0,0.0,0.0,0.0,28.8,15.5,117.3,1014.0,91.5,24.1,339,1.2,3,30,Overcast,cloudy,Summer,-3.7755017938356583,398.0,466.0,583.0,32.2,32.3,32.5,38.53,34.55,34.16,520.0,672.0,782.0,40.0,59.2,67.6
2022-07-01 20:00:00,103.0,30.5,30.1,15.0,39.02,0.0,0.0,0.0,0.0,28.8,13.3,115.6,1015.0,30.8,24.1,216,0.8,2,30,Partially cloudy,partly-cloudy-day,Summer,-9.917034604710146,257.0,398.0,466.0,31.2,32.2,32.3,38.47,38.53,34.55,339.0,520.0,672.0,91.5,40.0,59.2
2022-07-01 21:00:00,31.0,29.0,29.0,15.6,44.26,0.0,0.0,0.0,0.0,24.5,10.8,103.0,1013.8,40.0,15.5,83,0.3,1,10,Partially cloudy,partly-cloudy-day,Summer,-14.261065947881205,103.0,257.0,398.0,30.5,31.2,32.2,39.02,38.47,38.53,216.0,339.0,520.0,30.8,91.5,40.0
2022-07-02 06:00:00,6.0,20.3,20.3,10.9,54.72,0.0,0.0,0.0,0.0,21.6,5.2,330.0,1017.0,57.8,15.5,11,0.0,0,10,Partially cloudy,partly-cloudy-day,Summer,32.45128094146863,0.0,0.0,0.0,21.9,22.2,23.0,63.24,62.09,58.99,0.0,0.0,0.0,100.0,57.4,40.0
