Datetime,generation,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,season,sunheight
2023-11-09 08:00:00,103.0,5.1,4.1,3.6,90.03,0.0,0.0,0.0,0.0,18.7,5.2,247.0,1018.1,85.5,10.0,6,0.0,0,10,Partially cloudy,partly-cloudy-day,Fall,17.467266705191285
2023-11-09 09:00:00,226.0,5.7,3.4,4.1,89.45,0.0,0.0,0.0,0.0,19.1,10.1,254.5,1019.0,54.1,24.1,70,0.3,1,10,Partially cloudy,partly-cloudy-day,Fall,21.37226684145803
2023-11-09 10:00:00,158.0,6.6,4.6,4.4,85.85,0.0,0.0,0.0,0.0,19.8,9.7,245.6,1018.0,52.2,24.1,169,0.6,2,10,Partially cloudy,partly-cloudy-day,Fall,22.872504413686766
2023-11-09 11:00:00,181.0,9.3,7.7,4.3,71.21,0.0,0.0,0.0,0.0,20.5,10.4,231.0,1018.2,80.0,15.5,205,0.7,2,10,Partially cloudy,partly-cloudy-day,Fall,21.793930074361455
2023-11-09 12:00:00,402.0,9.0,7.2,4.6,73.93,0.0,0.0,0.0,0.0,21.6,11.2,242.6,1018.0,29.0,24.1,358,1.3,4,10,Partially cloudy,partly-cloudy-day,Fall,18.262486744590383
2023-11-09 13:00:00,274.0,9.8,7.8,3.9,66.7,0.0,0.0,0.0,0.0,25.6,13.3,241.2,1018.0,50.5,24.1,363,1.3,4,10,Partially cloudy,partly-cloudy-day,Fall,12.646036416749066
2023-11-09 14:00:00,78.0,11.5,11.5,3.4,57.46,0.0,0.0,0.0,0.0,23.0,14.0,229.0,1017.2,51.1,15.5,319,1.1,3,10,Partially cloudy,partly-cloudy-day,Fall,5.415460941992238
2023-11-09 15:00:00,115.0,11.0,11.0,2.9,57.37,0.0,0.0,0.0,0.0,22.3,11.9,221.0,1017.0,17.0,24.1,232,0.8,2,10,Clear,clear-day,Fall,-2.9720665807093787
2023-11-09 16:00:00,12.0,10.1,10.1,3.1,61.79,0.0,0.0,0.0,0.0,21.6,8.3,193.6,1017.0,5.3,24.1,116,0.4,1,10,Clear,clear-day,Fall,-12.106505290700026
2023-11-09 17:00:00,0.0,8.4,7.5,2.2,64.8,0.0,0.0,0.0,0.0,15.1,6.8,183.0,1016.6,46.6,15.5,15,0.1,0,10,Partially cloudy,partly-cloudy-night,Fall,-21.625740984982315
2023-11-10 08:00:00,31.0,3.1,1.9,0.2,81.01,0.0,0.0,0.0,0.0,17.6,5.2,152.0,1013.7,85.5,15.5,7,0.0,0,10,Partially cloudy,partly-cloudy-day,Fall,17.19358805285104
2023-11-10 09:00:00,139.0,4.5,1.9,0.5,75.25,0.0,0.0,0.0,0.0,19.4,10.4,164.3,1014.0,22.1,24.1,86,0.3,1,10,Partially cloudy,partly-cloudy-day,Fall,21.0895661203897
2023-11-10 10:00:00,423.0,6.7,4.2,0.9,66.5,0.0,0.0,0.0,0.0,23.8,12.6,172.5,1013.0,58.2,24.1,210,0.8,2,10,Partially cloudy,partly-cloudy-day,Fall,22.588437998654225
2023-11-10 11:00:00,688.0,7.3,5.6,1.6,67.12,0.0,0.0,0.0,0.0,24.8,9.2,162.0,1012.6,90.0,15.5,304,1.1,3,10,Partially cloudy,partly-cloudy-day,Fall,21.51761483638833
2023-11-10 12:00:00,676.0,10.4,10.4,1.8,55.22,0.0,0.0,0.0,0.0,26.3,13.3,176.9,1012.0,1.1,24.1,314,1.1,3,10,Clear,clear-day,Fall,18.001217184345524
2023-11-10 13:00:00,587.0,11.3,11.3,2.0,52.76,0.0,0.0,0.0,0.0,26.6,13.7,176.8,1011.0,2.6,24.1,342,1.2,3,10,Clear,clear-day,Fall,12.403244048622899
2023-11-10 14:00:00,518.0,10.8,10.8,1.5,52.81,0.0,0.0,0.0,0.0,24.5,12.8,167.0,1010.5,84.5,15.5,298,1.1,3,10,Partially cloudy,partly-cloudy-day,Fall,5.190794731039649
2023-11-10 15:00:00,267.0,11.4,11.4,2.8,55.48,0.0,0.0,0.0,0.0,24.5,11.9,164.2,1011.0,0.0,24.1,220,0.8,2,10,Clear,clear-day,Fall,-3.1817573100009833
2023-11-10 16:00:00,9.0,10.0,8.5,3.6,64.44,0.0,0.0,0.0,0.0,22.7,10.8,160.5,1010.0,7.4,24.1,116,0.4,1,10,Clear,clear-day,Fall,-12.305931458547446
2023-11-10 17:00:00,0.0,7.5,6.4,1.7,66.89,0.0,0.0,0.0,0.0,20.5,6.8,151.0,1009.8,94.5,15.5,13,0.0,0,10,Overcast,cloudy,Fall,-21.820926629400244
2023-11-11 08:00:00,117.0,4.1,4.1,3.6,96.55,0.891,100.0,0.0,0.0,2.5,0.0,134.9,1003.2,100.0,4.9,3,0.0,0,10,"Rain, Overcast",rain,Fall,16.923245303952463
2023-11-11 09:00:00,168.0,4.5,4.5,3.1,90.62,0.0,0.0,0.0,0.0,2.5,1.4,127.8,1003.0,100.0,24.1,35,0.1,0,10,Overcast,cloudy,Fall,20.810968680465006
2023-11-11 10:00:00,250.0,5.3,5.3,4.2,92.61,0.0,0.0,0.0,0.0,2.9,1.4,31.0,1002.0,98.2,24.1,105,0.4,1,10,Overcast,cloudy,Fall,22.30917074353406
2023-11-11 11:00:00,322.0,6.5,6.5,5.6,93.91,0.0,0.0,0.0,0.0,5.8,0.0,80.4,1002.4,100.0,6.7,119,0.4,1,10,Overcast,cloudy,Fall,21.24660477425404
2023-11-11 12:00:00,394.0,6.9,6.9,5.2,88.92,0.0,0.0,0.0,0.0,7.6,3.6,67.5,1001.0,99.6,24.1,134,0.5,1,10,Overcast,cloudy,Fall,17.745569213916635
2023-11-11 13:00:00,454.0,7.4,7.4,5.2,85.93,0.0,0.0,0.0,0.0,8.3,4.0,45.5,1001.0,99.5,24.1,56,0.2,1,10,Overcast,cloudy,Fall,12.16623969425658
2023-11-11 14:00:00,361.0,7.6,7.6,5.9,88.98,0.0,0.0,0.0,0.0,8.6,4.3,24.2,1001.0,99.2,24.1,22,0.1,0,10,Overcast,cloudy,Fall,4.972006754506309
2023-11-11 15:00:00,87.0,7.8,7.8,6.1,89.0,0.0,0.0,0.0,0.0,7.6,2.9,5.0,1000.0,97.4,24.1,15,0.1,0,10,Overcast,cloudy,Fall,-3.3855035386532553
2023-11-11 16:00:00,7.0,7.5,7.5,6.2,91.47,0.0,0.0,0.0,0.0,6.1,2.9,322.4,1000.0,97.7,24.1,7,0.0,0,10,Overcast,cloudy,Fall,-12.499317304930353
2023-11-11 17:00:00,0.0,6.5,6.5,5.6,93.55,0.0,0.0,0.0,0.0,5.8,2.0,360.0,1000.6,100.0,7.8,1,0.0,0,10,Overcast,cloudy,Fall,-22.00994375383375
2023-11-12 09:00:00,70.0,5.8,2.5,4.4,90.72,0.0,0.0,0.0,0.0,30.2,16.6,300.2,1001.0,97.6,21.3,11,0.0,0,10,Overcast,cloudy,Fall,20.5365986663072
2023-11-12 10:00:00,104.0,6.1,2.3,4.1,87.01,0.0,0.0,0.0,0.0,37.8,20.5,305.9,1002.0,100.0,24.1,14,0.1,0,10,Overcast,cloudy,Fall,22.034816416979172
2023-11-12 11:00:00,106.0,6.2,3.4,4.8,90.34,0.0,0.0,0.0,0.0,39.6,14.0,284.0,1002.9,100.0,8.7,37,0.1,0,10,Overcast,cloudy,Fall,20.981013072208953
2023-11-12 12:00:00,139.0,6.8,3.2,4.6,85.87,0.0,0.0,0.0,0.0,40.3,21.2,297.5,1002.0,99.8,24.1,45,0.2,0,10,Overcast,cloudy,Fall,17.495635480977292
2023-11-12 13:00:00,143.0,7.1,3.4,4.4,82.95,0.0,0.0,0.0,0.0,42.5,22.7,299.9,1003.0,94.9,24.1,98,0.4,1,10,Overcast,cloudy,Fall,11.93510333033959
2023-11-12 14:00:00,74.0,6.7,3.1,5.0,88.9,0.0,0.0,0.0,0.0,37.8,20.5,285.9,1004.0,98.9,24.1,198,0.7,2,10,Overcast,cloudy,Fall,4.7591802963322305
2023-11-12 15:00:00,40.0,6.5,2.9,4.6,87.66,0.0,0.0,0.0,0.0,38.5,20.2,283.0,1005.0,99.5,24.1,184,0.7,2,10,Overcast,cloudy,Fall,-3.583226943455035
2023-11-12 16:00:00,5.0,6.3,2.6,4.2,86.42,0.0,0.0,0.0,0.0,37.8,20.2,279.1,1006.0,100.0,24.1,84,0.3,1,10,Overcast,cloudy,Fall,-12.686590222561984
2023-11-12 17:00:00,0.0,5.7,2.7,3.1,83.5,0.0,0.0,0.0,0.0,38.5,14.8,274.0,1007.0,80.0,10.0,10,0.0,0,10,Partially cloudy,partly-cloudy-night,Fall,-22.192722881954072
2023-11-13 08:00:00,3.0,4.1,2.3,2.0,86.32,0.0,0.0,0.0,0.0,20.9,7.2,236.0,1013.1,94.5,10.0,5,0.0,0,10,Overcast,cloudy,Fall,16.39309538952989
2023-11-13 09:00:00,10.0,4.0,1.0,1.4,83.15,0.0,0.0,0.0,0.0,22.3,12.2,240.4,1014.0,67.0,24.1,74,0.3,1,10,Partially cloudy,partly-cloudy-day,Fall,20.26658378538598
2023-11-13 10:00:00,53.0,5.3,2.3,1.9,78.7,0.0,0.0,0.0,0.0,25.2,13.7,238.1,1014.0,55.5,24.1,172,0.6,2,10,Partially cloudy,partly-cloudy-day,Fall,21.76549260239218
2023-11-13 11:00:00,72.0,5.8,2.7,2.1,77.6,0.0,0.0,0.0,0.0,29.2,14.8,252.0,1013.6,90.0,15.5,175,0.6,2,10,Partially cloudy,partly-cloudy-day,Fall,20.720944456467862
2023-11-13 12:00:00,46.0,7.3,4.3,2.3,70.55,0.0,0.0,0.0,0.0,31.7,16.9,237.7,1013.0,73.8,24.1,227,0.8,2,10,Partially cloudy,partly-cloudy-day,Fall,17.251516597674996
2023-11-13 13:00:00,27.0,7.8,4.9,1.5,64.4,0.0,0.0,0.0,0.0,33.5,17.3,242.8,1013.0,66.9,24.1,194,0.7,2,10,Partially cloudy,partly-cloudy-day,Fall,11.709927828674223
2023-11-13 14:00:00,12.0,7.2,4.9,2.1,70.1,0.0,0.0,0.0,0.0,32.8,12.4,240.0,1013.0,90.0,15.5,223,0.8,2,10,Partially cloudy,partly-cloudy-day,Fall,4.552391455247865
2023-11-13 15:00:00,34.0,7.9,5.2,-0.1,56.99,0.0,0.0,0.0,0.0,33.1,15.8,262.0,1012.0,52.4,24.1,188,0.7,2,10,Partially cloudy,partly-cloudy-day,Fall,-3.7748537742345873
2023-11-13 16:00:00,7.0,7.0,4.8,0.8,64.68,0.0,0.0,0.0,0.0,29.2,11.2,260.6,1012.0,61.7,24.1,82,0.3,1,10,Partially cloudy,partly-cloudy-day,Fall,-12.867682646891462
2023-11-13 17:00:00,0.0,6.2,5.3,2.6,77.92,0.0,0.0,0.0,0.0,19.8,5.2,217.0,1012.6,100.0,10.0,10,0.0,0,10,Overcast,cloudy,Fall,-22.36919997427015
2023-11-14 09:00:00,55.0,4.9,1.6,3.8,92.59,0.0,0.0,0.0,0.0,29.2,14.8,210.7,1003.0,100.0,24.1,2,0.0,0,10,Overcast,cloudy,Fall,20.001014587626507
2023-11-14 10:00:00,98.0,6.3,3.1,5.1,92.02,0.0,0.0,0.0,0.0,31.3,16.6,233.3,1003.0,90.2,24.1,54,0.2,1,10,Overcast,cloudy,Fall,21.501290001794384
2023-11-14 11:00:00,358.0,9.0,6.1,6.9,86.62,0.0,0.0,0.0,0.0,35.6,19.6,264.0,1003.3,90.0,15.5,71,0.3,1,10,Partially cloudy,partly-cloudy-day,Fall,20.466481365204867
2023-11-14 12:00:00,602.0,9.3,6.2,6.8,84.37,0.0,0.0,0.0,0.0,51.5,22.3,263.2,1003.0,96.6,19.7,310,1.1,3,10,Overcast,cloudy,Fall,17.013288174805304
2023-11-14 13:00:00,332.0,9.7,7.0,7.3,85.0,0.0,0.0,0.0,0.0,46.8,19.8,260.7,1003.0,86.1,19.8,131,0.5,1,10,Partially cloudy,partly-cloudy-day,Fall,11.490776342472985
2023-11-14 14:00:00,263.0,10.2,10.2,7.1,81.08,0.0,0.0,0.0,0.0,38.5,20.5,259.9,1003.0,82.3,24.1,288,1.0,3,10,Partially cloudy,partly-cloudy-day,Fall,4.351666238965073
2023-11-14 15:00:00,33.0,10.4,10.4,6.9,78.92,0.0,0.0,0.0,0.0,39.2,19.4,261.6,1003.0,64.7,24.1,203,0.7,2,10,Partially cloudy,partly-cloudy-day,Fall,-3.9603147143152233
2023-11-14 16:00:00,6.0,9.8,7.4,6.7,81.03,0.0,0.0,0.0,0.0,35.6,16.6,253.3,1003.0,54.1,24.1,35,0.1,0,10,Partially cloudy,partly-cloudy-day,Fall,-13.042531914580264
2023-11-14 17:00:00,0.0,10.2,10.2,6.1,75.35,0.0,0.0,0.0,0.0,30.2,16.0,256.0,1003.9,85.5,15.5,2,0.0,0,10,Partially cloudy,partly-cloudy-night,Fall,-22.539316284052077
2023-11-15 08:00:00,4.0,7.4,6.6,5.7,89.18,1.336,100.0,0.0,0.0,21.6,5.6,217.0,1003.0,94.5,15.5,3,0.0,0,10,"Rain, Overcast",rain,Fall,15.87775349034724
2023-11-15 09:00:00,20.0,7.8,5.7,6.1,89.0,0.0,0.0,0.0,0.0,23.4,11.5,233.3,1003.0,100.0,24.1,46,0.2,0,10,Overcast,cloudy,Fall,19.740025825704233
2023-11-15 10:00:00,89.0,8.5,6.3,6.7,88.45,0.0,0.0,0.0,0.0,23.8,13.0,239.0,1003.0,100.0,24.1,119,0.4,1,10,Overcast,cloudy,Fall,21.242333595931374
2023-11-15 11:00:00,283.0,8.9,7.2,7.3,89.5,0.0,0.0,0.0,0.0,24.8,10.8,263.0,1003.4,94.5,15.5,167,0.6,2,10,Overcast,cloudy,Fall,20.217749314383997
2023-11-15 12:00:00,251.0,8.6,6.2,7.4,92.16,0.0,0.0,0.0,0.0,30.2,14.8,245.5,1003.0,100.0,24.1,125,0.5,1,10,Overcast,cloudy,Fall,16.781066421250717
2023-11-15 13:00:00,149.0,8.7,6.4,7.5,92.17,0.0,0.0,0.0,0.0,27.7,13.7,252.9,1003.0,100.0,17.5,17,0.1,0,10,Overcast,cloudy,Fall,11.277766415094836
2023-11-15 14:00:00,256.0,9.9,7.8,7.7,86.19,0.0,0.0,0.0,0.0,25.9,14.4,260.0,1002.8,90.0,20.0,11,0.0,0,10,Partially cloudy,partly-cloudy-day,Fall,4.157164494128771
2023-11-15 15:00:00,87.0,8.8,6.4,7.2,89.69,0.0,0.0,0.0,0.0,28.4,15.1,260.4,1004.0,100.0,24.1,14,0.1,0,10,Overcast,cloudy,Fall,-4.139544431851846
2023-11-15 16:00:00,2.0,8.3,6.0,6.9,90.89,0.0,0.0,0.0,0.0,27.7,13.7,255.5,1004.0,100.0,24.1,8,0.0,0,10,Overcast,cloudy,Fall,-13.21107979012819
2023-11-16 08:00:00,14.0,2.6,-0.6,0.5,86.1,0.444,100.0,0.0,0.0,32.0,12.0,294.0,1015.9,91.1,10.0,1,0.0,0,10,"Rain, Overcast",rain,Fall,15.6259720862403
2023-11-16 09:00:00,38.0,2.4,-2.0,-0.1,83.55,0.0,0.0,0.0,0.0,32.4,18.0,297.1,1017.0,86.4,24.1,30,0.1,0,10,Partially cloudy,partly-cloudy-day,Fall,19.483754295155546
2023-11-16 10:00:00,37.0,2.7,-1.2,-0.6,78.87,0.0,0.0,0.0,0.0,33.8,15.1,297.8,1017.0,100.0,24.1,113,0.4,1,10,Overcast,cloudy,Fall,20.98874848646871
2023-11-16 11:00:00,86.0,3.4,0.0,-0.7,74.17,0.0,0.0,0.0,0.0,30.6,14.0,296.0,1017.3,68.9,15.5,266,1.0,3,10,Partially cloudy,partly-cloudy-day,Fall,19.974853357255355
2023-11-16 12:00:00,80.0,3.3,-0.7,-1.1,72.88,0.0,0.0,0.0,0.0,32.4,17.3,294.6,1017.0,64.3,24.1,327,1.2,3,10,Partially cloudy,partly-cloudy-day,Fall,16.554947963382943
2023-11-16 13:00:00,64.0,3.6,-0.2,-1.9,67.28,0.0,0.0,0.0,0.0,32.4,16.2,296.3,1017.0,74.3,24.1,309,1.1,3,10,Partially cloudy,partly-cloudy-day,Fall,11.070986531505016
2023-11-16 14:00:00,37.0,4.9,2.0,-1.4,63.84,0.0,0.0,0.0,0.0,27.4,12.4,318.0,1017.1,34.5,32.2,282,1.0,3,10,Partially cloudy,partly-cloudy-day,Fall,3.968979846728661
2023-11-16 15:00:00,17.0,3.8,0.6,-1.2,69.84,0.0,0.0,0.0,0.0,27.4,13.0,288.0,1017.0,58.6,24.1,203,0.7,2,10,Partially cloudy,partly-cloudy-day,Fall,-4.31248090632319
2023-11-16 16:00:00,3.0,3.4,0.9,-0.8,73.97,0.0,0.0,0.0,0.0,23.8,9.4,284.7,1017.0,64.7,24.1,92,0.3,1,10,Partially cloudy,partly-cloudy-day,Fall,-13.373271755429872
2023-11-16 17:00:00,0.0,2.9,2.9,-0.8,76.28,0.0,0.0,0.0,0.0,16.6,2.0,270.0,1017.2,30.0,10.0,7,0.0,0,10,Partially cloudy,partly-cloudy-night,Fall,-22.860254901617026
2023-11-17 08:00:00,24.0,1.1,-3.2,-0.1,91.63,0.911,100.0,0.0,0.0,25.6,16.0,123.0,1013.2,100.0,4.4,1,0.0,0,10,"Snow, Rain, Overcast",rain,Fall,15.378248724120656
2023-11-17 09:00:00,187.0,1.4,-2.7,-0.5,87.17,0.0,0.0,0.0,0.0,26.6,14.8,111.3,1013.0,100.0,24.1,25,0.1,0,10,Overcast,cloudy,Fall,19.232280942108623
2023-11-17 10:00:00,206.0,2.0,-2.1,-0.3,84.73,0.0,0.0,0.0,0.0,28.8,15.8,112.7,1012.0,100.0,24.1,72,0.3,1,10,Overcast,cloudy,Fall,20.740608403447915
2023-11-17 11:00:00,484.0,2.1,-1.0,1.2,93.99,0.0,0.0,0.0,0.0,29.5,10.8,108.0,1012.6,94.5,8.7,133,0.5,1,10,Overcast,cloudy,Fall,19.7378613326613
2023-11-17 12:00:00,585.0,3.2,-0.7,0.1,80.1,0.0,0.0,0.0,0.0,29.5,16.2,107.3,1012.0,100.0,24.1,136,0.5,1,10,Overcast,cloudy,Fall,16.33498318150045
2023-11-17 13:00:00,545.0,3.5,-0.4,0.3,79.57,0.0,0.0,0.0,0.0,29.9,16.6,106.0,1011.0,100.0,24.1,103,0.4,1,10,Overcast,cloudy,Fall,10.870460261590384
2023-11-17 14:00:00,399.0,2.9,-1.3,1.3,89.22,0.0,0.0,0.0,0.0,32.0,17.6,94.9,1012.0,100.0,24.1,39,0.1,0,10,Overcast,cloudy,Fall,3.787065897161361
2023-11-17 15:00:00,221.0,2.7,-1.6,1.2,89.84,0.0,0.0,0.0,0.0,32.8,18.0,92.3,1012.0,100.0,24.1,23,0.1,0,10,Overcast,cloudy,Fall,-4.479064730925755
2023-11-17 16:00:00,22.0,2.2,-2.3,1.0,91.77,0.0,0.0,0.0,0.0,33.8,18.4,89.0,1012.0,100.0,17.7,6,0.0,0,10,Overcast,cloudy,Fall,-13.52905625426901
2023-11-18 09:00:00,55.0,0.4,-3.3,0.1,97.85,0.0,0.0,0.0,1.7,20.5,11.5,82.9,1017.0,99.3,0.0,8,0.0,0,10,Overcast,cloudy,Fall,18.985741978246818
2023-11-18 10:00:00,186.0,0.6,-3.0,0.1,96.45,0.0,0.0,0.2,1.7,20.9,11.5,86.4,1018.0,99.7,0.0,23,0.1,0,10,Overcast,snow,Fall,20.498043049863355
2023-11-18 11:00:00,206.0,1.0,-1.5,0.8,98.81,0.0,0.0,0.0,1.6,20.5,7.6,76.0,1018.6,100.0,4.4,41,0.1,0,10,Overcast,cloudy,Fall,19.506890472107138
2023-11-18 12:00:00,130.0,1.0,-2.5,0.5,96.46,0.0,0.0,0.0,1.5,20.9,11.5,88.1,1019.0,99.3,0.0,58,0.2,1,10,Overcast,cloudy,Fall,16.121291364275198
2023-11-18 13:00:00,91.0,1.4,-1.8,0.7,95.09,0.0,0.0,0.0,1.3,20.5,10.4,83.0,1019.0,99.2,0.1,66,0.2,1,10,Overcast,fog,Fall,10.676313798588152
2023-11-18 14:00:00,26.0,1.1,-2.0,0.6,96.46,0.0,0.0,0.0,1.2,18.0,9.7,86.0,1020.0,99.1,0.1,82,0.3,1,10,Overcast,fog,Fall,3.611570489057547
2023-11-18 15:00:00,10.0,1.2,-1.5,0.6,95.77,0.0,0.0,0.0,1.1,18.4,8.3,75.9,1020.0,98.2,2.9,73,0.3,1,10,Overcast,cloudy,Fall,-4.639238592970494
2023-11-18 16:00:00,0.0,1.2,-1.1,0.7,96.46,0.0,0.0,0.0,1.0,15.5,7.2,62.2,1021.0,97.4,15.8,38,0.1,0,10,Overcast,cloudy,Fall,-13.67838409870944
2023-11-18 17:00:00,0.0,1.3,-0.4,0.8,96.62,0.0,0.0,0.0,1.0,13.3,5.6,69.0,1021.9,100.0,5.8,4,0.0,0,10,Overcast,cloudy,Fall,-23.15515181041989
2023-11-19 09:00:00,0.0,1.2,-0.9,0.5,95.08,0.0,0.0,0.0,0.7,12.2,6.5,143.4,1020.0,98.8,24.1,16,0.1,0,10,Overcast,cloudy,Fall,18.744244055490334
2023-11-19 10:00:00,0.0,1.5,-1.1,-0.3,87.81,0.0,0.0,0.0,0.6,15.8,8.3,151.5,1020.0,95.0,24.1,63,0.2,1,10,Overcast,cloudy,Fall,20.26114600031724
2023-11-19 11:00:00,0.0,1.4,-0.2,0.7,94.71,0.0,0.0,0.0,0.6,16.2,5.6,172.0,1019.3,100.0,6.7,113,0.4,1,10,Overcast,cloudy,Fall,19.28202616398304
2023-11-19 12:00:00,0.0,2.4,-0.2,-0.4,81.75,0.0,0.0,0.0,0.5,17.3,9.0,139.0,1018.0,100.0,24.1,142,0.5,1,10,Overcast,cloudy,Fall,15.913934066745462
2023-11-19 13:00:00,0.0,2.5,0.2,-0.6,80.0,0.0,0.0,0.0,0.5,17.6,7.9,145.6,1018.0,100.0,24.1,215,0.8,2,10,Overcast,cloudy,Fall,10.488586224655059
2023-11-19 14:00:00,17.0,2.0,-1.5,-1.1,79.99,0.0,0.0,0.0,0.7,17.6,12.4,149.0,1016.7,91.1,10.0,146,0.5,1,10,Overcast,cloudy,Fall,3.442489098206813
2023-11-19 15:00:00,14.0,2.4,-0.4,-0.8,79.4,0.0,0.0,0.0,0.6,18.0,9.7,139.5,1016.0,100.0,24.1,90,0.3,1,10,Overcast,cloudy,Fall,-4.7929470454336585
2023-11-19 16:00:00,2.0,2.0,-0.8,-0.6,82.9,0.0,0.0,0.0,0.6,18.4,9.4,135.3,1016.0,100.0,24.1,42,0.2,0,10,Overcast,cloudy,Fall,-13.82120815613945
2023-11-19 17:00:00,0.0,1.2,-1.1,-0.8,86.32,0.0,0.0,0.0,0.6,17.3,7.2,139.0,1014.7,95.5,10.0,4,0.0,0,10,Overcast,cloudy,Fall,-23.292726356292096
2023-11-20 09:00:00,62.0,0.6,-2.3,0.4,98.57,0.0,0.0,0.0,2.2,15.5,8.6,139.6,1010.0,97.1,0.1,3,0.0,0,10,Overcast,fog,Fall,18.50789802071445
2023-11-20 10:00:00,134.0,1.0,-0.8,0.8,98.57,0.0,0.0,0.0,2.1,15.8,5.8,143.2,1010.0,100.0,0.1,16,0.1,0,10,Overcast,fog,Fall,20.030022084960937
2023-11-20 11:00:00,190.0,2.0,-0.7,1.9,98.82,0.0,0.0,0.0,2.0,14.0,9.2,176.0,1009.5,100.0,9.6,19,0.1,0,10,Overcast,cloudy,Fall,19.063360715261588
2023-11-20 12:00:00,124.0,2.0,0.5,1.7,97.88,0.0,0.0,0.0,1.8,13.0,5.4,150.5,1009.0,100.0,0.1,10,0.0,0,10,Overcast,fog,Fall,15.71300566023567
2023-11-20 13:00:00,92.0,2.4,2.4,2.1,97.89,0.0,0.0,0.0,1.7,10.1,4.3,150.2,1009.0,100.0,0.1,33,0.1,0,10,Overcast,fog,Fall,10.307365147424498
2023-11-20 14:00:00,57.0,2.9,2.9,2.9,100.0,0.0,0.0,0.0,1.6,1.4,0.4,121.3,1009.0,100.0,0.0,21,0.1,0,10,Overcast,cloudy,Fall,3.2799178035846714
2023-11-20 15:00:00,18.0,3.1,3.1,3.1,100.0,0.0,0.0,0.0,1.5,1.8,1.1,139.0,1008.0,99.6,0.1,25,0.1,0,10,Overcast,fog,Fall,-4.9401365654542895
2023-11-20 16:00:00,3.0,3.3,3.3,3.3,100.0,0.0,0.0,0.0,1.4,1.8,0.7,18.0,1008.0,100.0,0.1,5,0.0,0,10,Overcast,fog,Fall,-13.957483318240081
2023-11-20 17:00:00,0.0,2.4,-0.6,2.2,97.96,0.0,0.0,0.0,1.3,3.6,10.8,157.0,1009.2,100.0,6.7,1,0.0,0,10,Overcast,cloudy,Fall,-23.42366524443009
2023-11-21 09:00:00,1.0,2.2,-0.2,1.9,97.88,0.0,0.0,0.0,0.3,14.4,7.9,68.4,1011.0,97.9,0.2,3,0.0,0,10,Overcast,fog,Fall,18.27681589493918
2023-11-21 10:00:00,4.0,2.2,-0.3,1.8,97.19,0.0,0.0,0.0,0.3,16.2,8.3,65.3,1010.0,95.7,0.3,9,0.0,0,10,Overcast,fog,Fall,19.804774579529692
2023-11-21 11:00:00,6.0,2.5,0.5,2.4,99.61,0.0,0.0,0.0,0.3,15.8,7.2,140.0,1011.3,100.0,2.3,15,0.1,0,10,Overcast,cloudy,Fall,18.85099467091752
2023-11-21 12:00:00,10.0,2.6,0.2,2.0,95.82,0.0,0.0,0.0,0.3,15.8,8.3,61.2,1011.0,99.9,10.8,30,0.1,0,10,Overcast,cloudy,Fall,15.518591317097412
2023-11-21 13:00:00,13.0,2.6,0.4,1.9,95.14,0.0,0.0,0.0,0.3,15.5,7.6,57.6,1011.0,98.8,10.9,60,0.2,1,10,Overcast,cloudy,Fall,10.132733118730382
2023-11-21 14:00:00,7.0,2.6,0.0,2.1,96.5,0.0,0.0,0.0,0.8,16.6,9.0,54.0,1011.0,100.0,24.1,84,0.3,1,10,Overcast,cloudy,Fall,3.1239580942750735
2023-11-21 15:00:00,1.0,2.5,0.0,2.0,96.5,0.0,0.0,0.0,0.7,16.2,8.6,45.4,1012.0,100.0,24.1,54,0.2,1,10,Overcast,cloudy,Fall,-5.080755819767614
2023-11-21 16:00:00,0.0,2.2,-0.6,1.6,95.8,0.0,0.0,0.0,0.7,17.3,9.4,38.8,1012.0,100.0,23.0,14,0.1,0,10,Overcast,cloudy,Fall,-14.08716669694967
2023-11-21 17:00:00,0.0,2.8,2.8,2.4,97.13,0.0,0.0,0.0,0.6,16.9,3.2,360.0,1012.5,100.0,5.3,1,0.0,0,10,Overcast,cloudy,Fall,-23.54793168637086
2023-11-22 09:00:00,15.0,-2.5,-7.1,-4.0,89.42,0.0,0.0,0.0,0.7,24.5,13.0,23.5,1023.0,95.6,5.3,33,0.1,0,10,Overcast,cloudy,Fall,18.051115750766787
2023-11-22 10:00:00,42.0,-2.5,-7.2,-4.2,88.09,0.0,0.0,0.0,0.7,24.8,13.3,23.6,1023.0,97.2,5.9,109,0.4,1,10,Overcast,cloudy,Fall,19.585512266927147
2023-11-22 11:00:00,57.0,-3.2,-6.6,-4.2,92.73,0.0,0.0,0.0,0.7,25.9,8.4,33.0,1025.4,100.0,9.1,152,0.5,2,10,Overcast,cloudy,Fall,18.64502528589784
2023-11-22 12:00:00,28.0,-2.3,-6.9,-4.1,87.45,0.0,0.0,0.0,0.7,25.6,13.3,15.8,1025.0,100.0,24.1,172,0.6,2,10,Overcast,cloudy,Fall,15.330783153153634
2023-11-22 13:00:00,35.0,-2.4,-7.1,-4.2,87.44,0.0,0.0,0.0,0.7,25.2,13.3,11.0,1025.0,99.5,24.1,159,0.6,2,10,Overcast,cloudy,Fall,9.964778019793446
