time,T2M,RH2M,WS10M,PS,ALLSKY_SFC_SW_DWN
2019041715,28.23,31.49,3.8,97.23,446.42
2019041716,27.63,32.7,3.85,97.25,238.02
2019041717,26.75,34.71,3.63,97.3,87.47
2019041718,25.12,40.15,2.46,97.38,5.15
2019041719,23.84,44.23,2.57,97.46,0.0
2019041720,22.83,47.71,3.02,97.53,0.0
2019041721,22.0,51.14,3.61,97.57,0.0
2019041722,21.24,53.83,3.86,97.58,0.0
2019041723,20.56,56.05,3.76,97.56,0.0
2019041800,19.95,57.99,3.61,97.54,0.0
2019041801,19.38,59.87,3.56,97.53,0.0
2019041802,18.8,62.06,3.37,97.51,0.0
2019041803,18.23,64.55,3.05,97.53,0.0
2019041804,17.69,67.12,2.74,97.57,0.0
2019041805,17.23,69.62,2.44,97.64,0.0
2019041806,18.68,64.1,3.14,97.7,101.07
2019041807,21.69,51.27,2.77,97.77,287.55
2019041808,24.85,38.9,2.98,97.8,505.38
2019041809,26.85,33.24,3.36,97.81,706.92
2019041810,28.46,29.48,3.92,97.77,883.08
2019041811,29.76,26.8,4.56,97.69,969.72
2019041812,30.69,25.0,5.17,97.59,1005.22
2019041813,31.17,23.96,5.72,97.51,941.88
2019041814,31.2,23.63,6.06,97.44,796.15
2019041815,30.71,24.19,6.23,97.41,619.67
2019041816,29.76,25.51,6.31,97.43,357.8
2019041817,28.36,27.79,6.11,97.47,134.05
2019041818,25.96,32.99,3.98,97.54,6.75
2019041819,24.39,37.31,3.18,97.61,0.0
2019041820,23.55,39.86,3.0,97.66,0.0
2019041821,22.76,42.2,2.86,97.68,0.0
2019041822,22.0,44.6,2.65,97.66,0.0
2019041823,21.35,46.63,2.44,97.6,0.0
2019041900,20.82,48.21,2.23,97.54,0.0
2019041901,20.36,49.44,2.09,97.49,0.0
2019041902,19.94,50.72,2.02,97.46,0.0
2019041903,19.5,52.26,2.03,97.45,0.0
2019041904,19.1,54.02,2.06,97.48,0.0
2019041905,18.81,55.67,1.99,97.52,0.0
2019041906,20.69,50.39,1.97,97.57,113.6
2019041907,23.64,42.12,1.82,97.61,320.3
2019041908,27.21,34.51,2.65,97.65,546.08
2019041909,29.08,31.0,3.55,97.66,744.47
2019041910,30.56,28.07,4.03,97.63,893.8
2019041911,31.79,25.62,4.33,97.55,983.0
2019041912,32.69,23.86,4.57,97.44,1016.53
2019041913,33.18,22.85,4.77,97.34,921.83
2019041914,33.25,22.32,4.94,97.26,772.92
2019041915,32.9,22.25,5.01,97.22,618.33
2019041916,32.1,22.82,4.98,97.21,363.42
2019041917,30.76,24.39,4.65,97.22,141.95
2019041918,27.58,30.66,2.82,97.27,7.85
2019041919,25.92,34.25,2.76,97.33,0.0
2019041920,25.05,35.93,2.73,97.38,0.0
2019041921,24.32,37.39,2.63,97.4,0.0
2019041922,23.78,38.41,2.46,97.38,0.0
2019041923,23.36,39.11,2.27,97.35,0.0
2019042000,23.06,39.47,2.1,97.3,0.0
2019042001,22.77,39.81,1.97,97.24,0.0
2019042002,22.52,40.17,1.82,97.19,0.0
2019042003,22.24,40.62,1.73,97.15,0.0
2019042004,21.86,41.33,1.75,97.16,0.0
2019042005,21.38,42.45,1.84,97.18,3.4
2019042006,22.81,40.16,1.89,97.23,116.43
2019042007,25.92,32.29,2.55,97.29,335.88
2019042008,30.29,24.72,0.34,97.32,561.38
2019042009,32.42,21.64,1.26,97.32,762.08
2019042010,33.97,19.45,1.83,97.27,928.95
2019042011,35.32,17.69,2.44,97.19,1007.03
2019042012,36.35,16.44,2.95,97.1,1024.15
2019042013,36.99,15.74,3.39,97.0,961.95
2019042014,37.17,15.52,3.52,96.91,828.85
2019042015,36.83,15.85,3.46,96.86,616.47
2019042016,36.05,16.62,3.3,96.84,386.95
2019042017,34.66,18.37,2.68,96.86,149.35
2019042018,31.35,25.12,1.82,96.89,8.2
2019042019,30.32,26.26,1.78,96.94,0.0
2019042020,29.67,26.9,1.7,97.0,0.0
2019042021,29.08,27.54,1.51,97.04,0.0
2019042022,28.56,28.42,1.28,97.04,0.0
2019042023,27.93,29.23,1.11,97.02,0.0
2019042100,27.13,29.24,1.13,96.98,0.0
2019042101,26.26,29.95,1.34,96.94,0.0
2019042102,25.24,31.18,1.61,96.9,0.0
2019042103,24.28,32.5,1.82,96.9,0.0
2019042104,23.48,33.53,1.96,96.92,0.0
2019042105,22.73,34.43,2.13,96.97,3.58
2019042106,24.39,31.22,2.25,97.04,112.05
2019042107,27.43,24.15,3.24,97.1,322.9
2019042108,31.7,18.46,3.16,97.15,547.47
2019042109,35.35,14.9,3.14,97.17,748.6
2019042110,37.24,13.33,3.04,97.15,902.47
2019042111,38.56,12.38,3.09,97.09,994.22
2019042112,39.37,11.82,3.23,97.01,1020.65
2019042113,39.78,11.43,3.34,96.92,952.35
2019042114,39.82,11.22,3.36,96.84,796.17
2019042115,39.4,11.28,3.35,96.77,589.7
2019042116,38.55,11.71,3.48,96.74,344.35
2019042117,36.92,13.39,3.02,96.76,134.62
2019042118,32.7,19.26,2.55,96.8,8.7
2019042119,31.08,20.71,2.8,96.87,0.0
2019042120,30.11,21.69,2.92,96.94,0.0
2019042121,29.29,22.48,2.99,96.98,0.0
2019042122,28.41,23.34,3.03,96.97,0.0
2019042123,27.58,24.28,3.05,96.95,0.0
2019042200,26.69,25.48,3.13,96.91,0.0
2019042201,25.74,27.13,3.21,96.89,0.0
2019042202,24.72,29.57,3.22,96.88,0.0
2019042203,23.93,31.68,3.14,96.88,0.0
2019042204,23.28,33.5,3.04,96.93,0.0
2019042205,22.73,34.82,2.91,96.98,3.9
2019042206,24.88,30.87,2.96,97.06,113.55
2019042207,27.65,25.73,3.18,97.13,325.7
2019042208,32.49,19.69,3.09,97.19,554.35
2019042209,36.7,15.45,3.32,97.22,763.28
2019042210,38.65,13.44,3.06,97.21,930.45
2019042211,40.01,12.05,2.92,97.15,994.22
2019042212,40.88,11.24,3.0,97.07,996.8
2019042213,41.25,10.83,3.22,97.0,893.28
2019042214,41.23,10.74,3.29,96.91,788.8
2019042215,40.8,10.8,3.33,96.86,586.2
2019042216,39.95,11.11,3.39,96.85,333.08
2019042217,38.3,12.62,2.82,96.87,129.5
2019042218,34.07,17.86,2.49,96.92,8.62
2019042219,32.56,19.07,2.59,96.98,0.0
2019042220,31.76,19.7,2.54,97.04,0.0
2019042221,31.12,20.2,2.43,97.07,0.0
2019042222,30.56,20.64,2.3,97.07,0.0
2019042223,29.64,21.53,2.38,97.04,0.0
2019042300,28.34,22.96,2.72,97.0,0.0
2019042301,27.21,24.26,3.08,96.97,0.0
2019042302,26.31,25.71,3.23,96.95,0.0
2019042303,25.5,27.59,3.2,96.97,0.0
2019042304,24.79,29.53,3.09,97.0,0.0
2019042305,24.21,31.31,2.96,97.05,4.18
2019042306,26.32,28.13,3.13,97.12,109.82
2019042307,29.04,24.02,3.8,97.18,311.65
2019042308,33.12,19.23,3.64,97.23,535.33
2019042309,38.09,14.05,3.61,97.25,738.75
2019042310,40.34,12.26,3.31,97.23,897.97
2019042311,41.73,11.37,3.41,97.18,996.45
2019042312,42.51,10.92,3.67,97.1,1020.22
2019042313,42.8,10.8,3.84,97.02,944.78
2019042314,42.71,10.77,3.91,96.96,804.3
2019042315,42.27,10.95,3.89,96.93,609.33
2019042316,41.42,11.39,3.88,96.91,386.88
2019042317,39.81,12.64,3.25,96.93,157.68
2019042318,35.43,17.38,2.72,96.98,10.82
2019042319,33.68,18.84,3.06,97.05,0.0
2019042320,32.6,19.4,3.39,97.12,0.0
2019042321,31.68,19.58,3.8,97.17,0.0
2019042322,30.83,19.65,4.2,97.19,0.0
2019042323,29.99,19.88,4.5,97.18,0.0
2019042400,29.12,20.55,4.71,97.14,0.0
2019042401,28.25,21.85,4.8,97.12,0.0
2019042402,27.43,23.47,4.73,97.11,0.0
2019042403,26.77,24.85,4.78,97.13,0.0
2019042404,26.22,26.36,4.8,97.18,0.0
2019042405,25.68,29.16,4.62,97.25,4.5
2019042406,27.3,30.12,5.54,97.32,109.68
2019042407,30.11,29.31,5.26,97.37,311.08
2019042408,34.33,23.81,5.32,97.4,537.45
2019042409,38.41,16.03,5.41,97.4,747.22
2019042410,40.42,13.75,5.09,97.37,913.22
2019042411,41.63,12.56,4.99,97.29,980.99
2019042412,42.34,11.87,5.09,97.21,985.33
2019042413,42.62,11.52,5.44,97.13,945.85
2019042414,42.48,11.48,5.85,97.04,811.53
2019042415,42.0,11.66,6.14,96.98,605.08
2019042416,41.06,12.11,6.36,96.95,365.17
2019042417,39.52,13.01,6.06,96.97,143.88
2019042418,35.68,16.51,4.02,97.03,9.95
2019042419,33.77,18.31,4.24,97.1,0.0
2019042420,32.93,19.02,4.66,97.18,0.0
2019042421,32.16,19.56,5.23,97.23,0.0
2019042422,31.49,19.58,5.61,97.24,0.0
2019042423,30.27,19.83,5.04,97.22,0.0
2019042500,28.87,20.16,4.54,97.18,0.0
2019042501,27.57,20.81,4.15,97.14,0.0
2019042502,26.44,21.87,3.81,97.12,0.0
2019042503,25.62,23.44,3.58,97.15,0.0
2019042504,25.08,26.65,3.33,97.18,0.0
2019042505,24.72,32.27,3.03,97.24,5.12
2019042506,26.88,33.19,3.53,97.31,120.32
2019042507,29.45,31.98,3.48,97.36,336.27
2019042508,33.65,28.95,4.17,97.4,565.22
2019042509,37.0,21.87,4.61,97.4,772.65
2019042510,38.88,18.01,4.91,97.38,914.65
2019042511,40.16,15.46,5.4,97.32,981.92
2019042512,41.06,13.51,5.94,97.24,988.25
2019042513,41.48,12.2,6.42,97.16,929.03
2019042514,41.4,11.56,6.57,97.07,799.9
2019042515,40.9,11.8,6.31,97.03,607.33
2019042516,39.97,12.92,5.83,97.0,369.77
2019042517,38.49,15.12,4.73,97.01,143.18
2019042518,34.74,20.72,2.91,97.05,10.32
2019042519,33.26,24.02,2.84,97.1,0.0
2019042520,32.73,25.95,2.72,97.16,0.0
2019042521,32.43,27.29,2.61,97.2,0.0
2019042522,31.96,28.52,2.88,97.22,0.0
2019042523,31.12,29.91,3.42,97.21,0.0
2019042600,30.17,31.25,3.66,97.2,0.0
2019042601,28.88,33.26,3.11,97.18,0.0
2019042602,27.57,35.26,2.76,97.15,0.0
2019042603,26.74,36.0,2.66,97.15,0.0
2019042604,26.11,36.18,2.55,97.16,0.0
2019042605,25.67,36.21,2.48,97.18,4.57
2019042606,27.72,31.82,2.79,97.24,98.07
2019042607,30.21,27.53,3.02,97.28,282.15
2019042608,34.74,20.94,1.91,97.32,496.1
2019042609,37.59,18.32,0.95,97.35,696.97
2019042610,39.35,16.47,0.85,97.35,859.53
2019042611,40.7,14.91,1.35,97.28,952.05
2019042612,41.56,13.95,1.87,97.2,1009.28
2019042613,41.95,13.27,2.36,97.1,926.12
2019042614,41.97,12.83,2.8,97.01,791.53
2019042615,41.55,12.74,3.12,96.96,574.67
2019042616,40.71,13.0,3.39,96.94,336.85
2019042617,39.37,13.75,3.31,96.97,134.9
2019042618,36.03,17.0,2.43,97.01,9.95
2019042619,34.32,18.5,2.74,97.07,0.0
2019042620,33.32,19.27,2.89,97.14,0.0
2019042621,32.38,19.97,2.98,97.17,0.0
2019042622,31.39,20.92,2.96,97.16,0.0
2019042623,30.46,22.02,2.88,97.14,0.0
2019042700,29.56,23.25,2.75,97.11,0.0
2019042701,28.73,24.58,2.59,97.08,0.0
2019042702,27.97,25.98,2.4,97.07,0.0
2019042703,27.25,27.48,2.32,97.08,0.0
2019042704,26.56,29.03,2.38,97.11,0.0
2019042705,25.93,30.52,2.51,97.17,6.03
2019042706,27.9,27.49,2.93,97.23,128.32
2019042707,30.53,23.45,3.51,97.27,349.92
2019042708,35.3,16.83,2.38,97.3,582.0
2019042709,38.85,13.29,0.86,97.32,785.9
2019042710,40.25,12.43,0.97,97.29,940.42
2019042711,41.29,11.78,1.49,97.21,1018.4
2019042712,41.99,11.26,1.95,97.12,1039.07
2019042713,42.35,10.88,2.34,97.03,972.75
2019042714,42.31,10.63,2.74,96.94,828.6
2019042715,41.89,10.35,3.15,96.88,627.3
2019042716,41.02,10.26,3.53,96.86,390.23
2019042717,39.53,10.59,3.41,96.87,157.3
2019042718,35.42,13.27,2.87,96.91,12.32
2019042719,33.44,14.04,3.27,96.97,0.0
2019042720,32.23,14.29,3.41,97.02,0.0
2019042721,31.12,14.88,3.44,97.06,0.0
2019042722,30.04,15.94,3.35,97.06,0.0
2019042723,29.07,17.43,3.17,97.03,0.0
2019042800,28.24,19.29,2.92,96.99,0.0
2019042801,27.59,21.33,2.65,96.96,0.0
2019042802,27.09,23.39,2.45,96.94,0.0
2019042803,26.48,25.63,2.45,96.94,0.0
2019042804,25.78,27.98,2.54,96.99,0.0
2019042805,25.13,30.17,2.68,97.04,6.57
2019042806,27.25,27.49,2.96,97.11,124.25
2019042807,30.15,23.21,3.74,97.17,324.33
2019042808,34.64,17.16,3.12,97.2,555.42
2019042809,38.51,12.75,1.93,97.21,770.62
2019042810,40.13,11.18,1.03,97.17,924.95
2019042811,41.29,10.19,0.55,97.1,1013.25
2019042812,42.13,9.42,0.57,97.0,1046.15
2019042813,42.58,8.83,0.89,96.91,970.9
2019042814,42.74,8.37,1.33,96.83,827.72
2019042815,42.47,8.17,1.71,96.75,628.6
2019042816,41.74,8.22,1.96,96.72,395.48
2019042817,40.37,8.83,1.86,96.72,161.18
2019042818,36.68,11.71,1.81,96.75,12.82
2019042819,34.83,12.75,2.02,96.8,0.0
2019042820,33.61,13.71,2.03,96.85,0.0
2019042821,32.62,14.43,1.91,96.89,0.0
2019042822,31.83,15.19,1.64,96.9,0.0
2019042823,31.09,15.91,1.33,96.89,0.0
2019042900,30.28,16.73,1.05,96.86,0.0
2019042901,29.35,17.68,0.86,96.84,0.0
2019042902,28.44,18.72,0.64,96.82,0.0
2019042903,27.6,19.62,0.5,96.83,0.0
2019042904,26.78,20.33,0.67,96.87,0.0
2019042905,26.13,20.67,1.0,96.92,6.22
2019042906,27.69,18.59,1.44,96.99,120.47
2019042907,30.43,14.48,2.42,97.06,323.58
2019042908,34.59,10.78,3.17,97.09,550.28
2019042909,38.72,7.93,4.26,97.09,763.58
2019042910,40.59,7.03,4.92,97.04,940.3
2019042911,41.82,6.62,5.38,96.96,1014.35
2019042912,42.62,6.45,5.69,96.85,1044.18
2019042913,43.01,6.45,5.83,96.72,976.42
2019042914,42.97,6.66,5.8,96.61,788.72
2019042915,42.52,7.08,5.71,96.53,569.42
2019042916,41.6,7.72,5.57,96.51,339.33
2019042917,39.97,8.71,4.61,96.51,130.88
2019042918,35.34,12.06,3.2,96.54,9.73
2019042919,33.31,13.66,3.41,96.58,0.0
2019042920,32.18,14.6,3.48,96.63,0.0
2019042921,31.16,15.54,3.59,96.66,0.0
2019042922,30.29,16.4,3.73,96.66,0.0
2019042923,29.49,17.28,3.88,96.65,0.0
2019043000,28.7,18.2,3.95,96.61,0.0
2019043001,27.88,19.21,3.95,96.57,0.0
2019043002,27.06,20.45,3.88,96.55,0.0
2019043003,26.23,21.83,3.86,96.54,0.0
2019043004,25.48,23.25,4.06,96.55,0.0
2019043005,24.81,24.8,4.15,96.59,6.18
2019043006,26.02,23.78,5.37,96.65,115.65
2019043007,28.16,21.59,5.16,96.7,314.12
2019043008,31.99,17.8,5.39,96.75,537.33
2019043009,36.27,12.64,5.46,96.78,742.17
2019043010,38.45,10.93,5.99,96.75,905.8
2019043011,39.9,10.09,6.85,96.71,1010.95
2019043012,40.73,9.48,7.64,96.62,1050.1
2019043013,41.09,8.94,8.17,96.53,966.3
2019043014,41.07,8.37,8.18,96.43,815.38
2019043015,40.63,8.18,7.67,96.37,611.5
2019043016,39.72,8.45,6.93,96.36,376.8
2019043017,38.21,9.31,5.58,96.38,150.45
2019043018,33.72,12.89,3.23,96.44,12.7
2019043019,31.64,15.23,3.23,96.52,0.0
2019043020,30.69,16.68,3.3,96.58,0.0
2019043021,29.89,18.09,3.54,96.62,0.0
2019043022,29.26,19.52,3.74,96.63,0.0
2019043023,28.73,21.03,3.98,96.61,0.0
2019050100,28.18,22.39,4.2,96.58,0.0
2019050101,27.56,23.49,4.33,96.53,0.0
2019050102,26.7,24.53,3.97,96.51,0.0
2019050103,25.74,25.54,3.42,96.51,0.0
2019050104,25.0,26.21,2.95,96.53,0.0
2019050105,24.72,26.22,2.42,96.58,6.38
2019050106,26.34,23.24,2.74,96.64,105.05
2019050107,28.4,20.33,2.68,96.69,293.85
2019050108,32.4,15.83,2.32,96.73,508.42
2019050109,36.23,13.11,1.61,96.76,712.88
2019050110,38.49,12.09,1.27,96.72,872.5
2019050111,39.79,11.54,1.47,96.65,867.6
2019050112,40.68,11.09,1.97,96.56,903.03
2019050113,41.15,10.73,2.59,96.46,894.92
2019050114,41.18,10.49,3.05,96.39,768.22
2019050115,40.83,10.36,3.25,96.35,591.85
2019050116,40.01,10.6,3.36,96.34,353.55
2019050117,38.58,11.4,3.04,96.37,137.38
2019050118,34.84,14.65,2.56,96.43,12.25
2019050119,32.91,16.27,2.99,96.51,0.0
2019050120,31.75,17.25,3.27,96.57,0.0
2019050121,30.78,18.17,3.39,96.63,0.0
2019050122,29.89,19.09,3.38,96.65,0.0
2019050123,29.11,20.0,3.29,96.64,0.0
2019050200,28.58,20.74,3.15,96.62,0.0
2019050201,28.0,21.69,3.04,96.59,0.0
2019050202,27.55,22.55,2.89,96.58,0.0
2019050203,26.97,23.64,2.76,96.58,0.0
2019050204,26.36,24.73,2.67,96.6,0.0
2019050205,25.88,25.55,2.55,96.65,5.43
2019050206,27.66,22.99,2.99,96.73,90.75
2019050207,29.78,20.12,3.1,96.8,229.8
2019050208,34.07,15.39,2.86,96.86,548.58
2019050209,37.24,12.78,2.39,96.88,773.95
2019050210,38.61,11.87,1.7,96.87,919.35
2019050211,39.65,11.22,1.62,96.82,998.97
2019050212,40.38,10.72,2.0,96.74,1017.58
2019050213,40.77,10.39,2.49,96.66,925.72
2019050214,40.8,10.25,2.76,96.58,799.7
2019050215,40.43,10.28,2.86,96.51,577.1
2019050216,39.67,10.49,2.96,96.49,355.25
2019050217,38.43,11.03,2.89,96.5,142.88
2019050218,34.78,13.86,2.33,96.55,12.0
2019050219,32.84,15.21,2.77,96.6,0.0
2019050220,31.62,15.8,3.05,96.67,0.0
2019050221,30.46,16.29,3.24,96.73,0.0
2019050222,29.36,16.87,3.37,96.77,0.0
2019050223,28.38,17.74,3.48,96.79,0.0
2019050300,27.47,19.12,3.66,96.79,0.0
2019050301,26.65,20.99,3.89,96.77,0.0
2019050302,25.89,23.11,3.92,96.76,0.0
2019050303,25.14,25.04,3.92,96.78,0.0
2019050304,24.5,26.53,3.99,96.82,0.0
2019050305,24.11,27.27,4.08,96.87,6.6
2019050306,25.94,24.34,5.51,96.95,103.15
2019050307,28.69,20.37,5.22,97.01,275.65
2019050308,33.23,14.43,4.95,97.06,548.65
2019050309,35.76,11.85,4.13,97.08,778.75
2019050310,37.63,10.27,3.39,97.06,917.9
2019050311,38.99,9.34,2.77,97.01,970.6
2019050312,39.82,8.91,2.46,96.96,897.95
2019050313,40.2,8.81,2.56,96.89,789.95
2019050314,40.18,8.91,2.97,96.82,705.92
2019050315,39.8,9.11,3.34,96.76,501.77
2019050316,39.01,9.42,3.59,96.75,298.6
2019050317,37.75,9.96,3.62,96.76,125.3
2019050318,34.25,12.25,2.72,96.78,9.98
2019050319,32.23,13.53,3.13,96.84,0.0
2019050320,31.22,14.06,3.22,96.9,0.0
2019050321,30.18,14.89,3.15,96.96,0.0
2019050322,29.18,15.93,3.02,96.98,0.0
2019050323,28.23,17.16,2.89,96.99,0.0
2019050400,27.39,18.53,2.76,96.97,0.0
2019050401,26.63,20.08,2.59,96.94,0.0
2019050402,25.99,21.82,2.48,96.94,0.0
2019050403,25.38,23.92,2.56,96.96,0.0
2019050404,24.7,26.81,2.81,97.01,0.0
2019050405,24.33,30.12,3.09,97.07,8.1
2019050406,27.21,28.25,3.9,97.15,118.53
2019050407,30.61,24.95,4.6,97.22,307.67
2019050408,34.4,19.68,4.3,97.29,527.15
2019050409,36.38,16.96,3.51,97.31,733.6
2019050410,37.84,15.33,2.73,97.28,903.15
2019050411,38.95,14.23,1.88,97.22,976.75
2019050412,39.68,13.5,0.97,97.15,979.38
2019050413,40.05,13.1,0.33,97.07,802.53
2019050414,40.16,12.83,0.82,97.0,597.12
2019050415,39.88,12.74,1.48,96.95,475.65
2019050416,39.19,12.96,2.15,96.95,291.25
2019050417,38.04,13.49,2.8,96.97,121.32
2019050418,35.45,15.54,2.41,97.01,9.82
2019050419,33.69,16.53,2.97,97.09,0.0
2019050420,32.59,16.68,3.27,97.16,0.0
2019050421,31.39,16.74,3.35,97.21,0.0
2019050422,30.31,16.88,3.26,97.23,0.0
2019050423,29.62,17.22,2.92,97.22,0.0
2019050500,28.82,18.85,2.51,97.21,0.0
2019050501,28.31,22.52,2.72,97.19,0.0
2019050502,27.46,29.5,3.59,97.19,0.0
2019050503,26.56,36.99,4.24,97.21,0.0
2019050504,25.75,43.02,4.22,97.25,0.0
2019050505,25.32,46.88,4.21,97.29,7.4
2019050506,27.0,43.21,5.5,97.35,118.25
2019050507,30.27,34.47,5.49,97.39,316.48
2019050508,33.77,25.73,4.78,97.42,556.55
2019050509,36.3,19.88,3.44,97.43,792.97
2019050510,38.14,15.94,2.36,97.4,934.92
2019050511,39.5,13.42,1.81,97.33,1010.35
2019050512,40.42,11.64,1.76,97.26,1013.33
2019050513,40.88,10.3,1.92,97.17,913.62
2019050514,40.93,9.37,2.24,97.08,821.65
2019050515,40.55,8.94,2.77,97.02,635.0
2019050516,39.76,8.77,3.34,96.99,376.15
2019050517,38.48,8.92,3.61,97.0,153.62
2019050518,34.61,11.05,2.56,97.04,13.18
2019050519,32.41,12.25,2.73,97.1,0.0
2019050520,31.62,12.28,2.55,97.15,0.0
2019050521,31.23,12.08,2.22,97.18,0.0
2019050522,30.77,12.01,2.05,97.17,0.0
2019050523,29.82,12.35,2.2,97.13,0.0
2019050600,28.45,13.12,2.54,97.08,0.0
2019050601,27.11,13.96,2.86,97.03,0.0
2019050602,26.07,14.66,3.16,97.01,0.0
2019050603,25.34,15.11,3.48,97.01,0.0
2019050604,24.86,15.55,3.75,97.04,0.0
2019050605,24.62,16.84,4.02,97.09,8.5
2019050606,27.16,17.35,5.54,97.14,124.03
2019050607,29.98,18.14,6.11,97.19,318.6
2019050608,34.56,15.37,6.23,97.22,540.8
2019050609,38.14,11.08,6.81,97.22,757.35
2019050610,39.8,9.37,6.83,97.2,945.78
2019050611,40.92,8.38,6.92,97.15,1020.12
2019050612,41.55,7.71,7.05,97.07,1044.32
2019050613,41.82,7.27,7.3,96.98,976.17
2019050614,41.72,7.03,7.54,96.9,835.0
2019050615,41.23,7.04,7.56,96.84,636.17
2019050616,40.32,7.28,7.33,96.81,397.7
2019050617,38.87,7.82,6.25,96.79,159.98
2019050618,34.57,10.28,3.6,96.8,14.35
2019050619,32.23,11.86,3.54,96.83,0.0
2019050620,31.15,12.68,3.55,96.87,0.0
2019050621,30.22,13.48,3.69,96.9,0.0
2019050622,29.46,14.34,3.93,96.89,0.0
2019050623,28.88,15.14,4.36,96.86,0.0
2019050700,28.62,15.56,5.55,96.82,0.0
2019050701,28.4,16.12,7.13,96.8,0.0
2019050702,27.85,18.67,7.19,96.8,0.0
2019050703,27.22,24.08,6.25,96.81,0.0
2019050704,26.58,29.04,5.61,96.83,0.0
2019050705,26.01,31.43,5.39,96.87,8.43
2019050706,26.97,29.28,6.45,96.93,118.82
2019050707,29.29,24.88,7.26,97.0,305.67
2019050708,32.5,19.24,7.84,97.04,528.58
2019050709,36.2,14.33,8.41,97.06,740.42
2019050710,38.9,11.46,8.72,97.04,906.5
2019050711,40.65,9.8,9.02,96.98,1002.22
2019050712,41.55,8.97,9.1,96.91,1037.45
2019050713,41.89,8.5,9.03,96.84,968.78
2019050714,41.77,8.28,8.59,96.77,836.83
2019050715,41.28,8.34,7.96,96.71,650.12
2019050716,40.41,8.71,7.37,96.69,407.23
2019050717,39.0,9.46,6.25,96.69,169.07
2019050718,34.98,12.08,3.75,96.72,16.3
2019050719,32.74,13.73,3.79,96.78,0.0
2019050720,31.79,14.43,3.97,96.84,0.0
2019050721,31.02,14.97,4.23,96.87,0.0
2019050722,30.3,15.53,4.53,96.88,0.0
2019050723,29.63,16.03,4.84,96.86,0.0
2019050800,29.11,16.4,5.79,96.84,0.0
2019050801,28.61,17.63,7.09,96.84,0.0
2019050802,27.68,22.24,6.44,96.85,0.0
2019050803,26.76,28.17,5.42,96.85,0.0
2019050804,26.05,32.23,5.09,96.88,0.0
2019050805,25.52,34.45,5.29,96.94,10.15
2019050806,26.47,33.67,6.31,97.02,123.38
2019050807,28.92,30.79,6.85,97.07,312.5
2019050808,31.86,25.15,6.99,97.12,531.3
2019050809,35.18,19.42,7.33,97.13,780.25
2019050810,38.3,14.99,7.52,97.1,922.15
2019050811,40.05,13.08,7.32,97.05,995.25
2019050812,41.11,11.98,7.15,96.98,1027.32
2019050813,41.66,11.4,7.04,96.89,960.6
2019050814,41.66,11.25,6.82,96.82,809.1
2019050815,41.18,11.48,6.67,96.77,610.53
2019050816,40.27,12.04,6.54,96.74,382.65
2019050817,38.87,13.04,6.21,96.75,162.25
2019050818,35.44,16.02,4.02,96.79,17.0
2019050819,33.22,18.29,4.09,96.85,0.0
2019050820,32.35,19.22,4.59,96.91,0.0
2019050821,31.61,19.95,5.25,96.94,0.0
2019050822,30.92,20.61,6.01,96.94,0.0
2019050823,30.17,21.36,6.62,96.93,0.0
2019050900,29.4,22.25,7.33,96.9,0.0
2019050901,28.71,23.89,7.97,96.88,0.0
2019050902,27.81,28.94,7.13,96.89,0.0
2019050903,26.99,36.25,6.24,96.89,0.0
2019050904,26.32,42.26,5.67,96.92,0.0
2019050905,25.81,46.07,5.51,96.96,10.95
2019050906,26.58,46.66,6.91,97.01,139.2
2019050907,28.45,42.47,7.93,97.04,353.62
2019050908,31.28,31.79,8.63,97.06,590.65
2019050909,34.22,23.45,8.94,97.07,792.38
2019050910,36.31,20.1,8.28,97.04,930.05
2019050911,37.85,18.17,7.67,96.99,1008.38
2019050912,38.87,16.78,7.22,96.93,1009.5
2019050913,39.43,15.78,6.93,96.86,949.58
2019050914,39.51,15.23,6.6,96.79,822.72
2019050915,39.18,15.08,6.45,96.73,640.28
2019050916,38.32,15.58,6.48,96.71,405.4
2019050917,36.96,16.85,6.53,96.72,173.18
2019050918,34.42,20.04,5.14,96.76,16.23
2019050919,32.53,23.33,5.42,96.84,0.0
2019050920,31.72,25.46,6.14,96.91,0.0
2019050921,30.87,27.63,6.17,96.96,0.0
2019050922,30.05,29.65,5.92,96.97,0.0
2019050923,29.31,31.42,5.75,96.94,0.0
2019051000,28.65,32.91,5.89,96.91,0.0
2019051001,28.08,34.42,6.44,96.89,0.0
2019051002,27.65,36.91,6.92,96.89,0.0
2019051003,27.4,40.63,6.53,96.92,0.0
2019051004,26.79,45.36,5.12,96.95,0.0
2019051005,26.33,49.22,4.69,96.99,12.1
2019051006,27.46,47.85,6.05,97.03,152.95
2019051007,29.44,42.93,6.99,97.07,367.27
2019051008,31.83,36.25,7.19,97.09,588.85
2019051009,33.92,30.58,6.64,97.09,780.15
2019051010,35.61,26.33,6.11,97.08,923.1
2019051011,36.96,23.14,5.78,97.02,992.92
2019051012,37.91,20.65,5.55,96.96,1027.93
2019051013,38.41,18.99,5.34,96.88,942.28
2019051014,38.42,18.15,5.03,96.81,824.1
2019051015,37.94,17.94,4.58,96.74,638.95
2019051016,37.06,18.32,4.15,96.73,406.62
2019051017,35.84,19.28,3.87,96.74,172.35
2019051018,33.4,22.05,2.67,96.79,16.77
2019051019,31.3,25.02,2.89,96.87,0.0
