time,T2M,RH2M,WS10M,PS,ALLSKY_SFC_SW_DWN
2020012405,6.17,66.08,2.58,98.22,0.0
2020012406,5.67,68.27,2.62,98.27,0.0
2020012407,7.74,59.38,2.42,98.31,65.7
2020012408,11.09,47.4,2.67,98.34,262.48
2020012409,14.96,37.45,2.24,98.35,463.27
2020012410,18.24,29.64,2.19,98.32,627.38
2020012411,20.0,25.53,1.58,98.23,716.58
2020012412,21.4,22.22,1.04,98.13,754.15
2020012413,22.34,20.09,0.7,98.01,704.15
2020012414,22.71,18.94,0.71,97.92,582.28
2020012415,22.28,19.02,0.9,97.86,406.15
2020012416,20.61,25.32,0.97,97.85,194.75
2020012417,17.72,28.79,1.61,97.87,20.08
2020012418,15.7,32.32,2.18,97.95,0.0
2020012419,14.18,35.97,2.51,98.04,0.0
2020012420,13.1,39.12,2.61,98.08,0.0
2020012421,12.41,41.38,2.55,98.1,0.0
2020012422,11.61,44.08,2.6,98.1,0.0
2020012423,10.8,46.87,2.7,98.08,0.0
2020012500,10.14,49.34,2.72,98.04,0.0
2020012501,9.85,50.54,2.68,97.99,0.0
2020012502,9.66,51.16,2.6,97.94,0.0
2020012503,8.97,52.63,2.52,97.93,0.0
2020012504,8.58,53.64,2.45,97.97,0.0
2020012505,8.11,55.12,2.57,98.03,0.0
2020012506,7.69,56.62,2.75,98.11,0.0
2020012507,10.03,48.89,2.75,98.2,62.42
2020012508,13.53,38.81,3.67,98.24,249.68
2020012509,17.46,30.56,3.12,98.24,442.67
2020012510,21.32,23.09,2.22,98.19,597.42
2020012511,23.06,20.97,1.76,98.09,695.85
2020012512,24.4,20.45,1.61,97.96,744.7
2020012513,25.16,20.34,1.1,97.83,636.33
2020012514,25.45,20.42,0.88,97.79,471.42
2020012515,25.08,21.46,1.81,97.79,324.02
2020012516,23.31,28.06,1.2,97.77,160.45
2020012517,21.39,29.7,1.08,97.76,19.48
2020012518,19.73,32.1,1.56,97.81,0.0
2020012519,18.14,34.96,1.9,97.89,0.0
2020012520,16.68,38.02,2.22,97.93,0.0
2020012521,15.41,40.79,2.43,97.94,0.0
2020012522,14.29,43.27,2.58,97.93,0.0
2020012523,13.49,44.95,2.55,97.89,0.0
2020012600,12.98,46.15,2.37,97.87,0.0
2020012601,12.55,47.24,2.23,97.83,0.0
2020012602,12.43,47.48,1.94,97.8,0.0
2020012603,12.15,48.57,1.78,97.76,0.0
2020012604,11.75,50.2,1.79,97.74,0.0
2020012605,11.27,52.07,1.94,97.78,0.0
2020012606,10.69,54.4,2.21,97.84,0.0
2020012607,12.11,50.76,2.22,97.9,69.45
2020012608,16.08,39.6,2.95,97.96,271.9
2020012609,19.81,31.73,2.14,98.0,469.77
2020012610,24.26,23.93,0.82,97.98,624.33
2020012611,25.97,20.38,1.6,97.89,712.7
2020012612,26.86,18.61,2.1,97.77,750.95
2020012613,27.24,17.79,2.38,97.67,698.92
2020012614,27.1,17.7,2.31,97.59,576.2
2020012615,26.37,18.52,2.06,97.56,396.75
2020012616,24.25,24.71,1.47,97.54,187.73
2020012617,20.65,29.48,2.05,97.57,20.3
2020012618,18.5,32.69,2.62,97.62,0.0
2020012619,16.98,35.67,3.02,97.66,0.0
2020012620,15.88,38.18,3.26,97.69,0.0
2020012621,14.98,40.45,3.38,97.69,0.0
2020012622,14.17,43.01,3.4,97.68,0.0
2020012623,13.42,45.85,3.47,97.63,0.0
2020012700,12.85,49.13,3.65,97.55,0.0
2020012701,12.19,55.0,3.71,97.5,0.0
2020012702,11.44,62.93,3.53,97.43,0.0
2020012703,10.72,70.45,3.24,97.38,0.0
2020012704,10.27,75.82,2.97,97.37,0.0
2020012705,10.49,76.82,2.61,97.4,0.0
2020012706,10.87,76.0,2.42,97.43,0.0
2020012707,12.99,67.45,2.37,97.47,64.18
2020012708,15.65,56.97,2.92,97.5,241.15
2020012709,18.84,45.57,2.65,97.53,412.77
2020012710,22.76,31.25,3.58,97.53,508.2
2020012711,24.38,27.2,4.44,97.46,636.9
2020012712,24.93,26.74,4.83,97.35,693.58
2020012713,24.91,27.28,5.26,97.26,676.15
2020012714,24.25,29.08,5.66,97.19,495.15
2020012715,23.11,31.96,5.53,97.18,316.33
2020012716,21.25,36.85,5.1,97.19,148.12
2020012717,17.87,47.91,4.06,97.25,16.25
2020012718,16.39,55.58,4.47,97.34,0.0
2020012719,15.7,61.71,4.0,97.43,0.0
2020012720,15.18,67.27,3.15,97.49,0.0
2020012721,14.72,71.52,2.12,97.5,0.0
2020012722,14.3,74.81,1.28,97.48,0.0
2020012723,13.99,76.1,0.63,97.43,0.0
2020012800,13.8,76.51,0.72,97.38,0.0
2020012801,13.29,78.54,1.17,97.32,0.0
2020012802,12.65,81.31,1.41,97.25,0.0
2020012803,12.01,84.34,1.85,97.22,0.0
2020012804,11.32,87.46,2.13,97.21,0.0
2020012805,10.68,90.33,2.24,97.25,0.0
2020012806,10.15,92.78,2.25,97.32,0.0
2020012807,11.95,83.6,2.35,97.38,41.33
2020012808,13.89,74.56,2.8,97.46,171.38
2020012809,17.77,53.08,3.87,97.5,332.8
2020012810,19.69,44.77,4.5,97.5,513.9
2020012811,20.37,42.18,4.89,97.44,661.75
2020012812,20.7,39.96,5.33,97.36,739.3
2020012813,20.8,37.98,5.62,97.3,648.25
2020012814,20.63,37.09,5.77,97.26,566.53
2020012815,19.89,37.7,5.76,97.29,390.25
2020012816,18.61,39.84,5.16,97.34,190.4
2020012817,15.25,49.62,3.07,97.43,21.88
2020012818,13.56,54.71,2.97,97.54,0.0
2020012819,12.75,56.8,2.83,97.64,0.0
2020012820,12.19,57.98,2.63,97.7,0.0
2020012821,11.92,58.03,2.37,97.74,0.0
2020012822,11.91,56.95,2.0,97.74,0.0
2020012823,11.98,55.79,1.61,97.73,0.0
2020012900,12.08,54.53,1.13,97.71,0.0
2020012901,11.86,54.64,0.65,97.69,0.0
2020012902,11.79,54.43,0.21,97.67,0.0
2020012903,11.32,55.8,0.31,97.67,0.0
2020012904,10.56,58.47,0.75,97.71,0.0
2020012905,9.96,60.78,1.06,97.77,0.0
2020012906,9.69,61.82,1.17,97.87,0.0
2020012907,11.04,57.37,1.21,97.96,58.15
2020012908,14.18,46.82,1.72,98.03,230.68
2020012909,17.85,35.06,1.3,98.08,424.4
2020012910,19.82,28.29,1.62,98.09,600.88
2020012911,21.04,24.65,1.67,98.04,736.15
2020012912,21.85,22.3,1.73,97.96,771.72
2020012913,22.27,20.96,1.73,97.89,721.65
2020012914,22.18,20.66,1.71,97.86,593.05
2020012915,21.59,21.12,1.62,97.86,417.35
2020012916,20.14,25.42,1.32,97.89,209.95
2020012917,17.1,32.05,1.57,97.94,26.6
2020012918,15.2,34.84,2.13,98.0,0.0
2020012919,13.66,37.61,2.62,98.07,0.0
2020012920,12.54,39.74,2.94,98.12,0.0
2020012921,11.69,41.47,3.12,98.17,0.0
2020012922,10.98,43.12,3.18,98.19,0.0
2020012923,10.32,45.06,3.17,98.19,0.0
2020013000,9.73,47.14,3.12,98.18,0.0
2020013001,9.17,49.47,3.07,98.15,0.0
2020013002,8.7,51.76,2.88,98.12,0.0
2020013003,8.34,53.9,2.62,98.13,0.0
2020013004,7.99,56.37,2.47,98.14,0.0
2020013005,7.63,58.99,2.39,98.18,0.0
2020013006,7.22,62.1,2.38,98.24,0.0
2020013007,9.33,55.85,2.38,98.3,76.12
2020013008,12.57,46.02,2.71,98.36,279.48
2020013009,16.69,34.21,1.5,98.4,485.4
2020013010,19.31,27.04,0.71,98.39,659.58
2020013011,20.53,23.75,1.17,98.31,752.35
2020013012,21.32,21.73,1.83,98.19,775.2
2020013013,21.7,20.6,2.36,98.09,726.65
2020013014,21.57,20.38,2.58,98.01,608.72
2020013015,20.88,21.0,2.75,97.97,433.67
2020013016,19.36,23.91,2.5,97.96,220.57
2020013017,15.15,34.49,2.43,97.97,28.85
2020013018,13.5,37.39,2.74,98.03,0.0
2020013019,12.52,39.67,2.85,98.1,0.0
2020013020,11.59,42.08,3.01,98.12,0.0
2020013021,10.77,44.54,3.14,98.1,0.0
2020013022,10.03,46.91,3.18,98.06,0.0
2020013023,9.35,49.21,3.13,98.01,0.0
2020013100,8.75,51.37,2.98,97.98,0.0
2020013101,8.24,53.15,2.85,97.93,0.0
2020013102,7.84,54.73,2.67,97.88,0.0
2020013103,7.58,55.69,2.44,97.85,0.0
2020013104,7.45,56.19,2.21,97.84,0.0
2020013105,7.42,56.33,1.96,97.88,0.0
2020013106,7.36,56.44,1.77,97.94,0.0
2020013107,8.93,51.86,1.54,98.01,77.6
2020013108,11.76,42.95,1.71,98.08,283.08
2020013109,16.08,31.68,0.98,98.1,489.08
2020013110,19.53,23.89,1.9,98.07,660.1
2020013111,20.93,21.0,2.79,97.97,752.85
2020013112,21.79,19.18,3.46,97.85,778.42
2020013113,22.19,18.17,3.97,97.75,731.7
2020013114,21.98,17.98,4.01,97.69,614.28
2020013115,21.16,18.83,3.73,97.66,436.3
2020013116,19.42,21.74,2.9,97.67,221.45
2020013117,14.86,32.37,2.6,97.72,29.5
2020013118,13.16,35.66,2.84,97.81,0.0
2020013119,12.23,38.25,2.86,97.88,0.0
2020013120,11.52,40.57,2.8,97.92,0.0
2020013121,11.03,42.03,2.66,97.93,0.0
2020013122,10.72,42.91,2.47,97.93,0.0
2020013123,10.56,43.11,2.24,97.9,0.0
2020020100,10.54,42.79,1.98,97.88,0.0
2020020101,10.54,42.53,1.74,97.85,0.0
2020020102,10.43,42.71,1.55,97.83,0.0
2020020103,10.09,43.82,1.51,97.83,0.0
2020020104,9.46,45.73,1.68,97.87,0.0
2020020105,8.6,48.65,1.98,97.95,0.0
2020020106,7.64,52.13,2.34,98.04,0.0
2020020107,9.2,48.02,2.41,98.14,80.38
2020020108,12.86,37.47,3.42,98.21,288.0
2020020109,16.87,29.19,2.04,98.26,492.4
2020020110,20.04,22.79,0.36,98.28,656.45
2020020111,21.65,19.12,0.52,98.26,759.15
2020020112,22.59,17.3,1.16,98.19,794.97
2020020113,23.02,16.45,1.69,98.11,745.88
2020020114,22.96,16.22,2.03,98.06,627.17
2020020115,22.33,16.85,2.37,98.03,449.92
2020020116,20.61,20.79,1.98,98.04,232.85
2020020117,16.83,28.4,2.1,98.12,32.83
2020020118,14.89,30.98,2.57,98.22,0.0
2020020119,13.39,34.17,3.0,98.29,0.0
2020020120,12.24,37.2,3.35,98.34,0.0
2020020121,11.35,39.92,3.53,98.36,0.0
2020020122,10.51,42.96,3.55,98.35,0.0
2020020123,9.69,46.16,3.52,98.32,0.0
2020020200,8.94,49.35,3.48,98.28,0.0
2020020201,8.25,52.56,3.43,98.24,0.0
2020020202,7.6,55.97,3.38,98.2,0.0
2020020203,6.96,59.73,3.27,98.19,0.0
2020020204,6.37,63.7,3.14,98.22,0.0
2020020205,5.88,67.13,3.08,98.29,0.0
2020020206,5.53,69.52,3.06,98.36,0.0
2020020207,8.27,58.22,3.39,98.44,84.8
2020020208,11.31,47.86,3.32,98.52,297.62
2020020209,15.83,35.32,2.46,98.55,501.65
2020020210,19.84,24.77,1.7,98.52,661.28
2020020211,21.13,21.97,1.25,98.43,756.25
2020020212,21.95,20.21,0.93,98.31,789.88
2020020213,22.46,19.0,1.03,98.22,738.17
2020020214,22.47,18.63,1.45,98.16,613.28
2020020215,21.97,18.84,1.76,98.12,429.08
2020020216,20.45,22.25,1.79,98.12,215.25
2020020217,16.25,31.01,2.33,98.15,30.0
2020020218,14.17,34.21,2.89,98.23,0.0
2020020219,12.99,36.76,3.23,98.31,0.0
2020020220,12.04,39.04,3.4,98.35,0.0
2020020221,11.21,41.25,3.49,98.37,0.0
2020020222,10.49,43.13,3.53,98.33,0.0
2020020223,9.72,45.27,3.5,98.31,0.0
2020020300,9.0,47.24,3.49,98.29,0.0
2020020301,8.35,49.06,3.45,98.25,0.0
2020020302,7.76,50.6,3.4,98.2,0.0
2020020303,7.17,52.19,3.34,98.16,0.0
2020020304,6.61,53.76,3.26,98.16,0.0
2020020305,6.13,55.08,3.23,98.19,0.0
2020020306,5.77,55.99,3.2,98.25,0.0
2020020307,8.3,47.39,3.89,98.32,74.45
2020020308,11.22,39.45,3.66,98.37,267.08
2020020309,15.8,29.89,2.92,98.39,466.2
2020020310,19.84,23.16,2.43,98.35,631.53
2020020311,21.5,20.52,1.66,98.24,741.22
2020020312,22.55,18.7,1.1,98.11,772.92
2020020313,23.13,17.54,0.64,97.99,720.97
2020020314,23.16,17.05,0.36,97.92,601.08
2020020315,22.61,17.16,0.26,97.87,424.58
2020020316,21.27,20.79,0.29,97.85,215.0
2020020317,18.42,25.11,1.19,97.86,30.4
2020020318,15.96,28.66,2.01,97.91,0.0
2020020319,13.91,32.63,2.62,97.96,0.0
2020020320,12.49,35.7,3.02,97.97,0.0
2020020321,11.5,38.45,3.2,97.98,0.0
2020020322,10.64,41.45,3.21,97.99,0.0
2020020323,9.86,44.69,3.15,97.97,0.0
2020020400,9.17,47.75,3.06,97.93,0.0
2020020401,8.59,50.63,2.97,97.91,0.0
2020020402,8.08,52.97,2.86,97.86,0.0
2020020403,7.62,55.08,2.72,97.82,0.0
2020020404,7.14,57.37,2.73,97.81,0.0
2020020405,6.6,60.2,2.9,97.84,0.0
2020020406,6.24,62.56,3.15,97.87,0.0
2020020407,9.03,52.41,3.9,97.91,76.0
2020020408,12.16,43.0,4.02,97.97,273.42
2020020409,16.74,32.4,3.59,98.0,476.8
2020020410,20.9,24.78,3.09,97.99,643.65
2020020411,22.71,21.49,2.44,97.92,736.47
2020020412,23.76,19.89,2.7,97.82,749.78
2020020413,24.2,19.45,3.12,97.73,691.3
2020020414,24.12,19.8,3.47,97.69,596.55
2020020415,23.43,20.8,3.78,97.69,418.73
2020020416,21.79,23.77,3.6,97.74,211.45
2020020417,17.34,32.94,3.43,97.81,30.33
2020020418,15.83,36.04,4.42,97.91,0.0
2020020419,14.98,38.47,5.27,98.02,0.0
2020020420,13.77,42.04,5.44,98.09,0.0
2020020421,12.65,45.36,5.29,98.14,0.0
2020020422,11.79,47.9,5.27,98.16,0.0
2020020423,11.06,50.14,5.28,98.13,0.0
2020020500,10.38,52.32,5.28,98.1,0.0
2020020501,9.73,54.89,5.12,98.07,0.0
2020020502,9.05,57.99,4.6,98.04,0.0
2020020503,8.41,61.52,4.19,98.0,0.0
2020020504,7.75,65.68,3.68,97.99,0.0
2020020505,7.16,69.35,3.26,98.03,0.0
2020020506,6.74,72.06,3.02,98.09,0.0
2020020507,8.76,62.96,3.93,98.16,75.57
2020020508,11.47,52.66,3.19,98.22,270.02
2020020509,16.71,36.26,3.38,98.25,468.38
2020020510,20.14,29.23,2.77,98.23,625.92
2020020511,21.67,26.77,1.25,98.15,722.45
2020020512,22.69,24.28,0.46,98.05,729.55
2020020513,23.29,22.46,1.31,97.95,698.05
2020020514,23.29,21.79,2.02,97.89,578.75
2020020515,22.65,22.19,2.67,97.86,404.38
2020020516,21.1,24.26,2.85,97.87,202.77
2020020517,16.62,33.03,3.03,97.9,29.38
2020020518,14.92,35.37,3.71,97.96,0.0
2020020519,13.99,37.19,4.15,98.01,0.0
2020020520,13.03,40.13,4.5,98.05,0.0
2020020521,12.16,43.49,4.65,98.07,0.0
2020020522,11.28,47.5,4.51,98.07,0.0
2020020523,10.48,51.21,4.34,98.06,0.0
2020020600,9.75,54.42,4.13,98.06,0.0
2020020601,9.03,57.11,3.84,98.03,0.0
2020020602,8.22,60.0,3.36,97.96,0.0
2020020603,7.43,62.83,2.96,97.91,0.0
2020020604,6.89,64.72,2.79,97.89,0.0
2020020605,6.54,65.84,2.62,97.93,0.0
2020020606,6.4,66.19,2.4,97.99,0.0
2020020607,8.93,55.87,2.06,98.07,73.32
2020020608,11.96,45.56,2.04,98.14,264.4
2020020609,16.3,31.43,1.11,98.17,476.12
2020020610,19.29,21.88,0.73,98.14,665.47
2020020611,21.02,17.68,0.64,98.02,720.74
2020020612,22.14,15.72,0.72,97.89,742.9
2020020613,22.75,14.8,0.89,97.79,737.62
2020020614,22.9,14.37,1.05,97.73,619.38
2020020615,22.45,14.59,1.17,97.7,442.77
2020020616,21.07,17.57,1.27,97.72,229.77
2020020617,17.72,23.51,1.67,97.78,35.75
2020020618,15.96,25.62,2.02,97.86,0.0
2020020619,14.71,28.44,2.21,97.94,0.0
2020020620,13.38,31.84,2.51,97.99,0.0
2020020621,12.22,35.03,2.81,98.02,0.0
2020020622,11.38,37.49,3.0,98.02,0.0
2020020623,10.63,39.52,3.11,97.99,0.0
2020020700,9.79,41.41,3.29,97.96,0.0
2020020701,9.06,42.66,3.51,97.93,0.0
2020020702,8.44,43.77,3.59,97.91,0.0
2020020703,7.76,45.55,3.52,97.92,0.0
2020020704,7.12,47.91,3.44,97.95,0.0
2020020705,6.54,50.7,3.37,98.01,0.0
2020020706,6.09,53.69,3.28,98.11,0.0
2020020707,8.91,45.84,3.75,98.21,87.2
2020020708,11.93,38.51,3.5,98.29,292.9
2020020709,16.3,29.36,2.59,98.35,506.85
2020020710,20.46,20.65,3.36,98.35,691.6
2020020711,21.86,17.92,3.58,98.29,724.69
2020020712,22.63,16.34,3.78,98.2,746.98
2020020713,22.91,15.49,4.08,98.12,703.45
2020020714,22.71,15.27,4.28,98.08,638.17
2020020715,21.98,15.91,4.33,98.07,458.88
2020020716,20.42,17.77,3.8,98.09,241.48
2020020717,15.5,26.82,3.02,98.14,39.0
2020020718,13.52,30.51,3.39,98.22,0.0
2020020719,12.54,32.99,3.49,98.3,0.0
2020020720,11.7,35.58,3.62,98.37,0.0
2020020721,11.0,38.11,3.72,98.38,0.0
2020020722,10.33,40.85,3.8,98.37,0.0
2020020723,9.66,44.03,3.84,98.34,0.0
2020020800,8.95,47.68,3.81,98.31,0.0
2020020801,8.25,51.58,3.71,98.29,0.0
2020020802,7.53,55.37,3.51,98.28,0.0
2020020803,6.85,59.12,3.33,98.27,0.0
2020020804,6.3,62.08,3.21,98.3,0.0
2020020805,5.84,64.47,3.14,98.35,0.0
2020020806,5.53,66.09,3.08,98.43,0.0
2020020807,8.59,54.03,3.34,98.49,85.15
2020020808,11.82,43.78,3.35,98.55,285.8
2020020809,16.43,31.72,2.69,98.58,489.02
2020020810,20.0,22.11,1.93,98.59,654.0
2020020811,21.72,18.12,1.72,98.54,761.05
2020020812,22.99,15.46,2.11,98.43,751.09
2020020813,23.73,13.86,2.47,98.32,745.83
2020020814,23.83,13.13,2.6,98.26,623.15
2020020815,23.26,13.31,2.69,98.26,442.67
2020020816,21.48,15.7,2.45,98.3,228.15
2020020817,16.34,24.11,2.84,98.33,36.4
2020020818,14.12,27.15,3.37,98.42,0.0
2020020819,12.98,29.48,3.6,98.5,0.0
2020020820,12.02,31.97,3.7,98.52,0.0
2020020821,11.12,34.64,3.71,98.51,0.0
2020020822,10.21,37.55,3.67,98.48,0.0
2020020823,9.33,40.49,3.61,98.43,0.0
2020020900,8.48,43.44,3.53,98.4,0.0
2020020901,7.74,46.26,3.5,98.36,0.0
2020020902,7.06,49.08,3.46,98.34,0.0
2020020903,6.44,51.39,3.41,98.35,0.0
2020020904,5.9,53.53,3.38,98.38,0.0
2020020905,5.45,55.27,3.37,98.44,0.0
2020020906,5.2,56.28,3.37,98.53,0.0
2020020907,8.26,46.21,4.27,98.6,77.7
2020020908,11.56,37.87,4.12,98.65,264.95
2020020909,16.72,26.69,3.6,98.67,473.85
2020020910,21.13,17.67,2.98,98.64,640.62
2020020911,22.72,14.94,2.45,98.57,732.97
2020020912,23.8,13.18,2.08,98.45,775.38
2020020913,24.43,12.01,1.66,98.35,704.38
2020020914,24.46,11.41,1.34,98.28,587.3
2020020915,23.94,11.45,1.36,98.26,411.17
2020020916,22.26,14.97,1.32,98.27,216.0
2020020917,18.62,19.7,1.9,98.3,36.65
2020020918,16.4,21.83,2.43,98.36,0.0
2020020919,14.83,24.34,2.78,98.4,0.0
2020020920,13.52,26.8,2.97,98.41,0.0
2020020921,12.38,29.54,3.02,98.4,0.0
2020020922,11.45,32.09,2.97,98.37,0.0
2020020923,10.7,34.21,2.82,98.33,0.0
2020021000,10.11,35.69,2.65,98.27,0.0
2020021001,9.62,36.73,2.52,98.2,0.0
2020021002,9.01,38.25,2.51,98.15,0.0
2020021003,8.34,40.15,2.6,98.11,0.0
2020021004,7.71,41.92,2.69,98.13,0.0
2020021005,7.14,43.46,2.76,98.2,0.0
2020021006,6.72,44.77,2.81,98.29,0.0
2020021007,9.61,37.61,2.66,98.37,83.97
2020021008,13.08,29.79,3.04,98.44,277.15
2020021009,17.38,22.52,2.56,98.46,494.73
2020021010,21.11,17.16,2.45,98.44,657.72
2020021011,22.81,15.0,2.33,98.35,753.62
2020021012,23.91,13.54,2.39,98.22,810.17
2020021013,24.52,12.63,2.45,98.09,758.67
2020021014,24.67,12.1,2.39,98.01,638.65
2020021015,24.2,12.28,2.19,97.98,459.35
2020021016,22.46,15.32,1.66,97.99,242.38
2020021017,18.68,20.37,1.99,98.03,41.75
2020021018,16.28,22.79,2.58,98.09,0.0
2020021019,14.64,25.52,3.03,98.16,0.0
2020021020,13.38,28.01,3.32,98.19,0.0
2020021021,12.29,30.85,3.49,98.18,0.0
2020021022,11.4,33.76,3.52,98.15,0.0
2020021023,10.61,37.05,3.46,98.13,0.0
2020021100,9.92,40.2,3.47,98.1,0.0
2020021101,9.32,42.9,3.49,98.04,0.0
2020021102,8.76,45.22,3.45,97.99,0.0
2020021103,8.24,47.28,3.4,97.97,0.0
2020021104,7.76,49.31,3.33,98.01,0.0
2020021105,7.29,51.73,3.32,98.09,0.0
2020021106,6.96,53.9,3.34,98.17,0.0
2020021107,10.16,44.7,3.7,98.26,87.12
2020021108,13.4,37.03,3.86,98.35,281.42
2020021109,17.96,27.14,3.22,98.41,486.73
2020021110,22.32,18.15,2.96,98.41,661.03
2020021111,24.24,15.06,2.34,98.34,740.95
2020021112,25.45,13.36,1.95,98.22,797.7
2020021113,26.14,12.31,1.73,98.12,749.03
2020021114,26.32,11.85,1.79,98.07,624.67
2020021115,25.87,12.21,2.06,98.03,444.6
2020021116,24.03,15.15,1.92,98.03,232.57
2020021117,19.44,21.38,2.51,98.06,39.72
2020021118,17.08,23.93,3.11,98.13,0.0
2020021119,15.76,26.4,3.5,98.21,0.0
2020021120,14.78,28.69,3.7,98.28,0.0
2020021121,13.93,31.02,3.78,98.32,0.0
2020021122,13.11,33.25,3.79,98.33,0.0
2020021123,12.31,35.58,3.76,98.31,0.0
2020021200,11.55,37.87,3.71,98.28,0.0
2020021201,10.84,40.16,3.63,98.24,0.0
2020021202,10.14,42.57,3.48,98.19,0.0
2020021203,9.5,44.83,3.34,98.18,0.0
2020021204,8.98,46.57,3.26,98.2,0.0
2020021205,8.54,48.01,3.18,98.26,0.0
2020021206,8.3,48.84,3.1,98.34,0.0
2020021207,11.59,39.44,3.16,98.44,87.8
2020021208,14.88,31.93,3.09,98.52,278.35
2020021209,19.39,24.01,2.24,98.55,478.05
2020021210,24.28,16.56,1.81,98.52,642.78
2020021211,26.26,14.33,0.97,98.43,751.12
2020021212,27.47,13.2,0.36,98.31,788.05
2020021213,28.24,12.53,0.16,98.18,733.67
2020021214,28.57,12.48,0.58,98.09,612.67
2020021215,28.26,13.15,1.13,98.04,437.05
2020021216,26.58,16.58,1.5,98.04,230.65
2020021217,21.81,22.98,2.53,98.06,40.6
2020021218,19.3,25.71,3.22,98.1,0.0
2020021219,18.04,27.99,3.49,98.16,0.0
2020021220,16.98,30.43,3.54,98.2,0.0
2020021221,15.99,33.02,3.5,98.22,0.0
2020021222,15.06,35.7,3.4,98.23,0.0
2020021223,14.2,38.41,3.27,98.21,0.0
2020021300,13.44,41.06,3.15,98.18,0.0
2020021301,12.77,43.51,3.06,98.13,0.0
2020021302,12.14,45.99,2.99,98.09,0.0
2020021303,11.53,48.34,2.99,98.08,0.0
2020021304,10.99,50.58,3.12,98.08,0.0
2020021305,10.54,52.76,3.17,98.13,0.0
2020021306,10.27,54.4,3.12,98.22,0.0
2020021307,13.34,45.17,3.79,98.29,85.97
2020021308,16.39,37.55,3.85,98.36,271.85
2020021309,21.02,27.92,3.24,98.38,476.83
2020021310,25.48,19.92,1.22,98.34,657.42
2020021311,27.84,16.98,1.05,98.24,752.58
2020021312,29.05,15.65,1.69,98.1,796.92
2020021313,29.6,14.92,2.2,97.96,750.85
2020021314,29.6,14.75,2.78,97.87,630.45
2020021315,28.99,15.04,3.25,97.82,454.48
2020021316,27.36,16.92,3.04,97.8,242.45
2020021317,22.38,24.57,2.93,97.84,44.65
2020021318,20.23,27.4,3.43,97.92,0.0
2020021319,19.26,29.26,3.56,98.0,0.0
2020021320,18.36,31.34,3.62,98.04,0.0
2020021321,17.46,33.8,3.57,98.06,0.0
2020021322,16.61,36.33,3.48,98.05,0.0
2020021323,15.8,38.94,3.36,98.01,0.0
2020021400,15.02,41.66,3.23,97.97,0.0
2020021401,14.31,44.27,3.07,97.93,0.0
2020021402,13.78,46.19,2.76,97.88,0.0
2020021403,13.49,47.36,2.35,97.85,0.0
2020021404,13.26,48.39,2.01,97.86,0.0
2020021405,12.88,50.05,1.82,97.91,0.0
2020021406,12.6,51.44,1.67,97.97,0.0
2020021407,14.35,46.79,1.43,98.03,95.12
2020021408,16.87,40.07,1.35,98.08,287.33
2020021409,21.25,31.73,1.52,98.09,491.27
2020021410,23.95,26.25,1.97,98.07,663.5
2020021411,25.45,22.39,2.42,98.01,745.42
2020021412,26.54,19.71,2.83,97.9,773.58
2020021413,27.11,18.08,3.2,97.81,753.42
2020021414,27.12,17.41,3.49,97.74,638.72
2020021415,26.49,17.38,3.75,97.71,456.55
2020021416,25.04,18.55,3.42,97.72,242.2
2020021417,20.54,25.61,2.78,97.76,46.5
2020021418,18.36,28.16,3.14,97.82,0.0
2020021419,17.31,28.76,3.2,97.9,0.0
2020021420,16.47,28.76,3.18,97.95,0.0
2020021421,15.56,28.35,3.17,97.95,0.0
2020021422,14.71,27.69,3.12,97.92,0.0
2020021423,13.93,26.84,3.0,97.87,0.0
2020021500,13.25,26.19,2.84,97.81,0.0
2020021501,12.62,25.66,2.72,97.74,0.0
2020021502,12.04,25.65,2.64,97.69,0.0
2020021503,11.6,25.82,2.53,97.67,0.0
2020021504,11.28,26.03,2.39,97.69,0.0
2020021505,11.14,26.05,2.17,97.75,0.0
2020021506,11.32,25.53,1.84,97.84,0.0
2020021507,13.47,24.32,1.28,97.92,108.35
2020021508,16.44,18.59,0.79,97.99,319.23
2020021509,20.45,14.4,0.74,98.03,537.5
2020021510,25.12,9.17,2.09,98.01,724.83
2020021511,27.11,7.49,2.31,97.93,821.85
2020021512,28.42,6.69,2.52,97.82,754.52
2020021513,29.2,6.31,2.74,97.72,806.7
2020021514,29.36,6.32,2.91,97.65,685.35
2020021515,28.78,6.42,2.93,97.64,505.6
2020021516,26.75,8.74,2.24,97.67,282.98
2020021517,22.2,13.18,2.28,97.73,59.47
2020021518,20.43,13.53,2.38,97.81,0.0
2020021519,19.41,14.15,2.4,97.89,0.0
2020021520,18.55,14.64,2.4,97.94,0.0
2020021521,17.9,14.95,2.33,97.97,0.0
2020021522,17.49,15.03,2.17,97.97,0.0
2020021523,17.25,14.94,1.88,97.96,0.0
2020021600,17.18,14.84,1.56,97.94,0.0
2020021601,16.8,15.03,1.41,97.89,0.0
2020021602,16.32,15.24,1.26,97.85,0.0
2020021603,15.78,15.68,1.15,97.82,0.0
2020021604,15.07,16.32,1.22,97.84,0.0
2020021605,14.26,17.21,1.45,97.9,0.0
2020021606,13.53,18.16,1.63,97.99,0.0
2020021607,14.99,19.03,1.64,98.08,118.78
2020021608,18.49,13.84,2.15,98.16,334.08
2020021609,22.36,11.14,1.65,98.19,551.95
2020021610,27.23,7.67,1.13,98.19,739.22
